time_s,centered_signal,filtered_signal,is_peak
224.74,-0.032430638936189825,-0.01723641877954027,0
224.76,-0.03218673649716569,-0.01717700860859666,0
224.78,-0.03479954137521446,-0.017111497296760512,0
224.8,-0.03715015113131073,-0.01704059797253475,0
224.82,-0.03166234625326653,-0.0169650172786875,0
224.84,-0.02617454137521452,-0.01688545393465664,0
224.86,-0.027063430264104064,-0.01680259735728523,0
224.88,-0.027952319152992344,-0.016717126320456778,0
224.9,-0.0377199959206739,-0.016629707633830905,0
224.92000000000002,-0.04892454137521325,-0.016540994818952617,0
224.94,-0.04642454137521566,-0.016451626759483737,0
224.96,-0.04392454137521451,-0.016362226304157686,0
224.98000000000002,-0.03932454137521056,-0.01627339880826971,0
225.0,-0.03472454137521315,-0.016185730611469554,0
225.02,-0.030424541375210654,-0.016099787463426104,0
225.04,-0.02642454137521444,-0.01601611292130724,0
225.06,-0.022286610340731067,-0.01593522675180922,0
225.08,-0.018148679306247698,-0.01585762337477628,0
225.1,-0.015164541375208125,-0.015783770385080595,0
225.12,-0.022564541375218714,-0.01571410718452092,0
225.14000000000001,-0.028632874708554766,-0.015649043746607527,0
225.16,-0.03412295407362699,-0.015588959525725471,0
225.18,-0.033091208041880676,-0.015534202510912122,0
225.20000000000002,-0.03205946201013436,-0.015485088416092314,0
225.22,-0.031027715978389513,-0.015441899994403315,0
225.24,-0.029674541375214414,-0.015404886463501806,0
225.26,-0.028165107412951557,-0.01537426302965355,0
225.28,-0.026655673450686555,-0.01535021049934275,0
225.3,-0.028553573633280455,-0.01533287496723667,0
225.32,-0.03677938008488437,-0.015322367568386919,0
225.34,-0.03642454137521566,-0.015318764280961373,0
225.36,-0.033924541375214445,-0.015322105764731092,0
225.38,-0.03642454137521253,-0.015332397221353966,0
225.4,-0.03892454137521417,-0.015349608265726615,0
225.42000000000002,-0.03687454137521208,-0.015373672802728184,0
225.44,-0.03287454137521539,-0.015404488909748125,0
225.46,-0.033887307332661654,-0.015441918732029618,0
225.48000000000002,-0.03516390307734324,-0.015485788404550668,0
225.5,-0.03131970266553767,-0.01553588802012055,0
225.52,-0.024580791375215214,-0.015591971668084728,0
225.54,-0.027705791375212983,-0.015653757571365823,0
225.56,-0.030821280505649924,-0.015720928351155537,0
225.58,-0.03375606311434761,-0.015793131447940912,0
225.6,-0.03669084572304113,-0.01586997972513426,0
225.62,-0.030833632284301977,-0.015951052278937543,0
225.64000000000001,-0.023067398518072282,-0.016035895476647365,0
225.66,-0.024495969946642635,-0.016124024245326666,0
225.68,-0.025924541375215018,-0.016214923631960493,0
225.70000000000002,-0.0273531128037874,-0.016308050652988265,0
225.72,-0.028781684232357753,-0.016402836445020365,0
225.74,-0.030281684232358774,-0.016498688720834855,0
225.76,-0.030174541375215948,-0.016594994527065494,0
225.78,-0.03389045046612118,-0.016691123293319433,0
225.8,-0.04332226864794789,-0.01678643015712497,0
225.82,-0.04483758485347432,-0.01688025954542725,0
225.84,-0.029271763597431208,-0.016971948992105863,0
225.86,-0.021586578412242406,-0.017060833172797878,0
225.88,-0.013901393227064525,-0.017146248141968645,0
225.9,-0.015145129610515725,-0.017227535759093308,0
225.92000000000002,-0.027301992355616103,-0.017304048287180313,0
225.94,-0.0394588551006992,-0.01737515313673134,0
225.96,-0.045835255660927214,-0.01744023771456608,0
225.98000000000002,-0.0390495413752097,-0.017498714324996483,0
226.0,-0.032263827089501824,-0.017550025064989896,0
226.02,-0.03757319002386378,-0.017593646656043592,0
226.04,-0.042471053003125425,-0.017629095160762054,0
226.06,-0.03793616928219061,-0.01765593053817512,0
226.08,-0.033401285561255795,-0.017673760997396683,0
226.1,-0.032016004789849,-0.01768224711486772,0
226.12,-0.030796492594727123,-0.01768110568625971,0
226.14000000000001,-0.030545969946642982,-0.017670113289002372,0
226.16,-0.030260905011578784,-0.01764910953427474,0
226.18,-0.029169995920668705,-0.017617999988154047,0
226.20000000000002,-0.028079086829758626,-0.017576758741113613,0
226.22,-0.028908412342957927,-0.017525430603767385,0
226.24,-0.03261808976231401,-0.017464132904929673,0
226.26,-0.026392626481598676,-0.017393056865894024,0
226.28,-0.01841390307733873,-0.01731246852265618,0
226.3,-0.023615717845814954,-0.017222709165631428,0
226.32,-0.04199807078696377,-0.01712419526353314,0
226.34,-0.0430239389655773,-0.017017417834034376,0
226.36,-0.03971068595352737,-0.016902941220246506,0
226.38,-0.03639743294148215,-0.016781401232204167,0
226.4,-0.03308417992943221,-0.01665350261827608,0
226.42000000000002,-0.05397811280382375,-0.016520015841266708,0
226.44,-0.04670231915299277,-0.016381773145262745,0
226.46,-0.03725787470854679,-0.01623966391128317,0
226.48000000000002,-0.029591208041874584,-0.016094629313677663,0
226.5,-0.03433931410248832,-0.015947656305016423,0
226.52,-0.04536204137521843,-0.01579977097240655,0
226.54,-0.04604061280379259,-0.015652031320335186,0
226.56,-0.034585652486325134,-0.015505519544943974,0
226.58,-0.032807874708547076,-0.015361333874805587,0
226.6,-0.031030096930771543,-0.015220580064944034,0
226.62,-0.02178565248632376,-0.015084362642169398,0
226.64000000000001,-0.010674541375227298,-0.014953776007943884,0
226.66,-0.01975348874363754,-0.014829895508120226,0
226.68,-0.027389657654281786,-0.014713768576213582,0
226.70000000000002,-0.022040820444977485,-0.014606406048720658,0
226.72,-0.016691983235680784,-0.014508773739509508,0
226.74,-0.02580274650342531,-0.01442178434834352,0
226.76,-0.03567454137521442,-0.014346289767521784,0
226.78,-0.03259761829829095,-0.014283073840296156,0
226.8,-0.029779804533109595,-0.014232845615724177,0
226.82,-0.031885067691003445,-0.014196233138404152,0
226.84,-0.03331584572303895,-0.014173777808465831,0
226.86,-0.030924541375212715,-0.0141659293459119,0
226.88,-0.028533237027389878,-0.014173041392497903,0
226.9,-0.026723321863019525,-0.014195367783258857,0
226.92000000000002,-0.025016004789847786,-0.014233059518206567,0
226.94,-0.019452319152995334,-0.014286162461938107,0
226.96,-0.012924541375214538,-0.014354615794127973,0
226.98000000000002,-0.01112966958034118,-0.014438251226427834,0
227.0,-0.009919639414432314,-0.014536792990396903,0
227.02,-0.019821600198747926,-0.014649858586148739,0
227.04,-0.029723560983049464,-0.01477696026291091,0
227.06,-0.03561204137521401,-0.01491750718287135,0
227.08,-0.03748704137521608,-0.015070808202089173,0
227.1,-0.036641754489968634,-0.015236075190213597,0
227.12,-0.03549421350636166,-0.01541242680565631,0
227.14000000000001,-0.03434667252275468,-0.015598892643638531,0
227.16,-0.03795231915299126,-0.015794417678811425,0
227.18,-0.04604954137521447,-0.015997866929860667,0
227.20000000000002,-0.05371764482348926,-0.016208030279974032,0
227.22,-0.04957971378900974,-0.01642362739521941,0
227.24,-0.04544178275452434,-0.016643312694484227,0
227.26,-0.04182838752906097,-0.01686568034046327,0
227.28,-0.04118736188803481,-0.017089269239879287,0
227.3,-0.03963607983674835,-0.01731256805985354,0
227.32,-0.034443772144447486,-0.017534020283772246,0
227.34,-0.02876600478984798,-0.01775202934323182,0
227.36,-0.023034297472771414,-0.017964963872516157,0
227.38,-0.026128029747305895,-0.018171163138053614,0
227.4,-0.030779192538005266,-0.01836894269665089,0
227.42000000000002,-0.023687041375206663,-0.01855660033301773,0
227.44,-0.011562041375215285,-0.01873242232044566,0
227.46,-0.01585101196345733,-0.018894690039795166,0
227.48000000000002,-0.027174541375210592,-0.019041686980986933,0
227.5,-0.024408583928404372,-0.01917170613697944,0
227.52,-0.021642626481594224,-0.01928305778331567,0
227.54,-0.025131684232355834,-0.019374077619201735,0
227.56,-0.03198882708949724,-0.019443135230708,0
227.58,-0.04218882708950138,-0.019488642823285024,0
227.6,-0.049998070786984386,-0.01950906415950201,0
227.62,-0.04215493353207651,-0.019502923630344032,0
227.64000000000001,-0.03431179627716865,-0.01946881538657498,0
227.66,-0.0335316842323557,-0.019405412460695968,0
227.68,-0.03129954137521444,-0.019311475817198543,0
227.70000000000002,-0.022521315568758683,-0.019185863275309432,0
227.72,-0.01381229647725146,-0.01902753825171772,0
227.74,-0.01973066382419586,-0.018835578270012265,0
227.76,-0.02564903117113185,-0.018609183178443456,0
227.78,-0.0285245413752153,-0.018347683008457353,0
227.8,-0.030095969946644943,-0.01805054539518427,0
227.82,-0.031007874708547822,-0.017717382470884356,0
227.84,-0.03188506769100412,-0.017347957135667058,0
227.86,-0.032326715288256175,-0.01694218860711838,0
227.88,-0.028848454418693534,-0.016500157151087085,0
227.9,-0.026503112803785006,-0.016022107898887375,0
227.92000000000002,-0.026393291375222807,-0.015508453660688757,0
227.94,-0.034987041375215945,-0.014959776649979814,0
227.96,-0.04358079137522129,-0.014376829039276407,0
227.98000000000002,-0.0521745413751866,-0.013760532273597132,0
228.0,-0.03259120804187181,-0.013111975077979043,0
228.02,-0.0319686590222753,-0.01243241011059938,0
228.04,-0.03430274650343204,-0.011723249233515661,0
228.06,-0.020584797785471832,-0.0109860573953466,0
228.08,-0.0097699959206729,-0.010222545140654076,0
228.1,-0.015406359557030718,-0.009434559777250679,0
228.12,-0.02104272319339654,-0.008624075244226695,0
228.14000000000001,-0.029862041375224094,-0.007793180730022151,0
228.16,-0.04345579137521926,-0.006944068093262101,0
228.18,-0.04137454137521194,-0.006079018143530771,0
228.20000000000002,-0.03531669823795762,-0.005200385849140506,0
