time_s,acc_x_centered_resampled,acc_y_centered_resampled,acc_z_centered_resampled,acc_x_filtered,acc_y_filtered,acc_z_filtered
9.200000000000001,2.7131006998445173,1.7469353291861296,4.372552099533436,0.2193107673969613,4.729382355462973,4.391610256536581
9.22,-1.190899300155479,3.088935329186114,4.128552099533408,0.20018153952971074,4.68007109297041,4.363799939089808
9.24,-3.6308993001555336,5.711935329186133,2.3595520995334027,0.18026863489940734,4.627223715270921,4.333112673656451
9.26,-2.6548993001555345,5.955935329186133,6.263552099533399,0.15952399431695297,4.57071529901315,4.299292893281797
9.28,1.49310069984449,1.075935329186109,1.200552099533411,0.13790614342924262,4.510430614911258,4.262094349263521
9.3,7.593100699844513,7.72493532918611,5.897552099533414,0.11538095068524881,4.44626468260438,4.221281175824928
9.32,7.105100699844456,4.7969353291861125,-4.167447900466584,0.09192230404493468,4.378123270193367,4.17662890213417
9.34,2.2861006998444964,8.090935329186124,1.9935520995334173,0.0675126924508217,4.30592333427337,4.127925406643124
9.36,-3.874899300155448,-1.8520646708138884,9.740552099533431,0.04214368050395667,4.229593396824338,4.074971807715281
9.38,-3.1090600880613692,1.9807640053211903,5.114080729858129,0.01581626916972348,4.149073856243696,4.017583282787925
9.4,8.020100699844534,13.031935329186126,-0.20244790046655226,-0.011458860187290115,4.064317230732323,3.955589806543853
9.42,4.909100699844544,12.97093532918612,1.200552099533411,-0.039661218254534336,3.9752883326407873,3.8888367978381195
9.44,-4.3628993001555045,0.7709353291861305,6.019552099533428,-0.06876049501890846,3.881964372714469,3.8171856655324987
9.46,-8.57189930015545,-3.316064670813887,9.252552099533432,-0.09871665846851,3.7843349948239995,3.7405142438892365
9.48,-4.606899300155533,0.3439353291861096,7.361552099533412,-0.12948015915469974,3.682402244955629,3.658717108246762
9.5,5.153100699844458,3.7599353291861064,3.3965520995334373,-0.16099223369753277,3.5761804809833952,3.571705762243598
9.52,2.225100699844461,5.772935329186112,2.8475520995334023,-0.1931853013175291,3.4656962299648235,3.47940868991355
9.540000000000001,1.7981006998445537,1.9909353291861294,3.335552099533402,-0.2259834498798291,3.350987997637997,3.381771269265301
9.56,1.49310069984449,4.064935329186113,4.616552099533408,-0.25930300938785295,3.2321060324465853,3.2787555471926657
9.58,3.3841006998444527,3.027935329186107,4.128552099533408,-0.2930532101002587,3.109112045193966,3.1703398778277267
9.6,-2.898899300155449,4.491935329186106,4.860552099533436,-0.3271369200751128,2.9820788852413025,3.0565184278913833
9.620000000000001,-5.155899300155511,3.6989353291861278,4.128552099533408,-0.3614514541980076,2.85109017435959,2.9373005538928063
9.64,-4.606899300155533,1.25893532918613,0.46855209953344,-0.39588944456116604,2.7162398996310837,2.812710057621147
9.66,-2.534587445550069,3.993487304953704,2.187000123765869,-0.4303397612076458,2.5776319671957255,2.682784328190068
9.68,2.1958428455276873,4.503277893765951,1.7547620134270083,-0.4646884732338106,2.4353797190882256,2.547573380510254
9.700000000000001,3.872100699844509,3.088935329186114,3.6405520995334086,-0.49881984260551426,2.28960541578528,2.4071388010435864
9.72,0.5171006998444909,1.5029353291861298,5.531552099533428,-0.5326173453703609,2.1404396874686906,2.261552612008016
9.74,1.2491006998444618,1.8689353291861153,6.019552099533428,-0.5659647158239809,1.9880209575978012,2.110896065362235
9.76,0.2969812952261416,2.4305599324477027,5.708770551979623,-0.5987470082228018,1.8324948430733516,1.9552583786318234
9.78,-1.8570632106612401,1.0994927221822866,4.718287994475089,-0.6308516685654156,1.6740135357142978,1.7947354264423483
9.8,-4.529506143079556,0.31583548470712103,2.253243234836332,-0.6621696068812438,1.5127351697872102,1.6294284045002136
9.82,-1.4958993001555427,1.8079353291861082,1.2615520995334464,-0.6925962591439853,1.3488231800311463,1.4594424862032507
9.84,-1.4958993001555427,3.6989353291861278,-0.7514479004665873,-0.72203262775252,1.18244565413258,1.2848854952820283
9.86,1.9811006998445464,2.7839353291861073,0.46855209953344,-0.7503862904850739,1.0137746830333079,1.1058666201279315
9.88,2.966452168428037,0.11077607772974374,-1.769956637608716,-0.7775723693657954,0.8429857120845394,0.9224951963364001
9.9,3.311465287369622,-1.4526558176951578,-2.4827187254164045,-0.8035144520151312,0.6702568961906521,0.7348795834832815
9.92,0.9441006998445118,-0.14406467081388996,-1.4224479004665795,-0.8281454579655284,0.49576846255862694,0.5431261605189834
9.94,-6.558899300155531,2.2959353291861078,-2.7034479004665855,-0.8514084409363539,0.31970208486314977,0.3473384616662858
9.96,-6.13189930015551,4.003935329186106,-2.5204479004665927,-0.873257315865729,0.14224027214601342,0.1476164715240298
9.98,-0.8060996500217241,1.8327420795462546,-0.8108974785690758,-0.8936574979778916,-0.0364342250379881,-0.055943905581059994
10.0,3.4338023836471434,-1.2441461787859218,-1.0831075637060485,-0.9125864415604598,-0.21613898899867712,-0.2632511908203399
10.02,-3.51609460402232,-2.804591466393962,-3.833548729195648,-0.930034068372834,-0.3966924869307169,-0.47421848328989435
10.040000000000001,-6.741899300155524,0.5879353291861094,-3.923447900466556,-0.9460030782882419,-0.577914596631735,-0.6887634157799325
10.06,-1.4348993001555073,0.09993532918610981,-2.947447900466557,-0.9605091367008451,-0.7596271014444813,-0.9068079133188613
10.08,1.066100699844469,0.5879353291861094,-1.4834479004665582,-0.9735809347225145,-0.9416541503506788,-1.1282777573032128
10.1,2.261129400750897,-1.9689045499679367,0.8029463593521354,-0.9852601201640763,-1.123822679999369,-1.3531019616652895
10.120000000000001,1.7981006998445537,-2.4010646708138665,0.8955520995334041,-0.9956010995752034,-1.3059627960892306,-1.5812119710607582
10.14,-1.4958993001555427,-1.059064670813882,-3.191447900466585,-1.0046707130481343,-1.4879081118339657,-1.812540693759102
10.16,-5.887899300155482,0.5879353291861094,-3.0084479004665923,-1.0125477834437664,-1.6694960416117937,-2.0470213833510194
10.18,-7.046899300155474,-1.1810646708138677,-3.191447900466585,-1.0193225408705702,-1.85056804857081,-2.284586383834275
10.200000000000001,-4.7898993001555255,-3.560064670813887,-0.2634479004665877,-1.0250959231063808,-2.0309698456832583,-2.525165752907099
10.22,5.509945737805854,-1.0104118779720872,-0.9035095870177368,-1.0299787543412204,-2.210551550167348,-2.7686857789462924
10.24,2.7741006998445528,-0.8760646708138893,-4.594447900466548,-1.0340908079907338,-2.389167791382427,-3.0150674079842164
10.26,-1.6178993001555,-1.8520646708138884,-2.4594479004665573,-1.0375597627967335,-2.5666777725591894,-3.2642245974624675
10.28,-8.266899300155501,-3.01106467081388,-5.143447900466583,-1.0405200631857945,-2.7429452870909805,-3.516062613471391
10.3,-7.290899300155502,-2.5230646708138806,-11.243447900466549,-1.0431116946971708,-2.9178386903657976,-3.7704762880155345
10.32,5.311811285794575,-1.000855649555616,-1.426943745939813,-1.0454788849629115,-3.091230828221172,-4.027348253170061
10.34,5.397100699844486,-7.708064670813883,1.444552099533439,-1.0477687419624817,-3.262998923251109,-4.286547170149856
10.36,-0.9468993001554509,-5.0850646708138925,-1.9714479004665577,-1.0501298436716908,-3.4330244205467206,-4.547925973000529
10.38,-2.166899300155478,-1.8520646708138884,-8.010447900466545,-1.0527107946365994,-3.6011927951638913,-4.811320147715394
10.4,-1.8618993001555282,2.7839353291861073,-9.718447900466572,-1.0556587641349426,-3.7673933248631606,-5.076546067049427
10.42,-0.7638993001554581,-0.8150646708138822,-11.792447900466584,-1.0591180184112179,-3.931518833172242,-5.343399399610508
10.44,-1.0078993001554863,-7.464064670813883,-8.864447900466587,-1.0632284577762452,-4.093465408591728,-5.61165361076974
10.46,-5.338899300155504,-6.793064670813891,-1.910447900466579,-1.0681241688114835,-4.253132105076203,-5.881058573903018
10.48,-0.7028993001555364,-3.621064670813894,-1.7274479004665864,-1.0739320020737457,-4.410420627426476,-6.151339313092011
10.5,0.7001006998444836,-3.9870646708138793,-5.143447900466583,-1.0807701861480643,-4.565235004429403,-6.422194900921681
10.52,5.153100699844458,-3.0720646708138872,-5.3874479004665545,-1.0887469895290338,-4.717481253178315,-6.693297535609449
10.540000000000001,3.6891006998445164,-1.913064670813867,-4.167447900466584,-1.097959442172752,-4.867067039282696,-6.964291819842867
10.56,-5.826899300155446,-5.817064670813892,-7.522447900466545,-1.1084921277541118,-5.013901338516983,-7.234794260270017
10.58,-8.083899300155508,-4.841064670813893,-10.4504479004666,-1.1204160552850284,-5.157894105419353,-7.5043930028175145
10.6,-5.277899300155468,-3.1330646708138943,-7.766447900466574,-1.1337876158163591,-5.29895595372659,-7.772647815624206
10.620000000000001,-2.2278993001555136,-5.268064670813885,-9.77944790046655,-1.148647628420283,-5.436997852852006,-8.039090328704727
10.64,-5.826899300155446,-5.024064670813885,-4.411447900466555,-1.1650204806994677,-5.571930844155386,-8.303224537653225
10.66,1.49310069984449,-1.6080646708138886,-7.583447900466581,-1.1829133720230016,-5.703665780412136,-8.564527577488267
10.68,0.5171006998444909,-0.8150646708138822,-11.731447900466549,-1.202315670888089,-5.832113091422172,-8.822450771401606
10.700000000000001,4.726100699844551,-5.512064670813885,-7.095447900466581,-1.2231983999664409,-5.957182577852149,-9.0764209571492
10.72,4.909100699844544,-9.172064670813882,-4.228447900466563,-1.245513862850081,-6.078783233912518,-9.32584209123788
10.74,-0.8858993001555291,-7.952064670813883,-6.180447900466561,-1.2691954248895718,-6.196823097468021,-9.570097128336082
10.76,-2.6557798775745534,-5.038954434595503,-8.556646063194059,-1.29415745688723,-6.311209124534692,-9.808550170362675
10.78,-3.32589930015547,-8.379064670813875,-5.570447900466547,-1.3202954456486418,-6.421847084767642,-10.040548875919486
10.8,-1.6178993001555,-8.440064670813882,-8.315447900466552,-1.3474862709934319,-6.528641475524797,-10.265427116016825
10.82,-5.606218924396725,-4.271037176255492,-11.498482268664544,-1.3755886459795974,-6.631495453666295,-10.482507856955555
10.84,0.044941617014735646,-4.907507614290565,-10.60867274938239,-1.4044437159892391,-6.730310785813301,-10.691106246388898
10.86,2.0875067148822697,-6.511455648257207,-9.495086998210576,-1.433875812325921,-6.824987819090386,-10.890532874400062
10.88,-4.301899300155469,-5.268064670813885,-13.134447900466569,-1.4636933562503807,-6.91542547514139,-11.080097178208657
10.9,-3.3868993001555054,-3.25506467081388,-14.171447900466546,-1.4936899092278888,-7.001521270229857,-11.2591109569355
10.92,0.7611006998445191,-6.976064670813884,-13.683447900466547,-1.5236453643334396,-7.083171363638255,-11.426891961553842
10.94,3.171704478450293,-9.641219274326655,-13.9505623230317,-1.5533272726548761,-7.160270635628916,-11.582767524715475
10.96,1.0051543498002298,-6.627541143988619,-14.075629079006365,-1.582492297500647,-7.232712795163699,-11.726078195709027
10.98,-0.031899300155487254,-4.536064670813886,-13.683447900466547,-1.610887787827639,-7.300390516801088,-11.85618134730634
11.0,-2.593899300155499,-9.111064670813874,-16.306447900466594,-1.638253459900421,-7.363195606065724,-11.972454723318428
11.02,-3.8138993001555264,-9.172064670813882,-16.367447900466573,-1.6643231729692212,-7.421019192959197,-12.074299898029428
11.040000000000001,0.5570539162183739,-8.572189179053858,-15.890914992438727,-1.6888267817201268,-7.473751953729063,-12.161145621331531
11.06,-4.593175025540182,-7.035826681278481,-13.794093215196153,-1.7114920462733008,-7.521284361546834,-12.232451026557232
11.08,-9.099886627344674,-7.916311502611176,-12.707447900466548,-1.7320465797069282,-7.563506967693351,-12.287708681736326
11.1,-2.9598993001554845,-4.780064670813886,-13.927447900466575,-1.7502198132103621,-7.600310716161239,-12.32644746890893
11.120000000000001,-0.1538993001554445,-5.024064670813885,-15.452447900466552,-1.7657449600396196,-7.63158729574336,-12.348235279595107
11.14,1.3101006998444973,-6.793064670813891,-14.842447900466595,-1.7783609615389873,-7.657229534172389,-12.352681517258704
11.16,-6.988586815161545,-5.489451465531783,-11.779046940082331,-1.7878144009324495,-7.677131838495529,-12.339439399873367
11.18,-8.754899300155444,-5.756064670813885,-9.77944790046655,-1.7938613722744012,-7.691190684728589,-12.308208057932548
11.200000000000001,3.9941006998444664,-4.231064670813879,-18.80744790046657,-1.7962692927523494,-7.699305158282617,-12.258734425431115
11.22,1.066100699844469,-4.780064670813886,-15.69644790046658,-1.794818647477081,-7.701377544964308,-12.19081492310715
11.24,-2.166899300155478,-9.660064670813881,-2.032447900466593,-1.7893046574640845,-7.697313970512894,-12.104296934565756
11.26,-3.6308993001555336,-9.965064670813888,-6.119447900466582,-1.7795388627524897,-7.687025084636404,-11.999080077204486
11.28,-0.2944265207859593,-3.721496189438521,-16.822098903331725,-1.7653506125896765,-7.6704267837249605,-11.875117270804305
11.3,1.49310069984449,-4.292064670813886,-18.31944790046657,-1.74658845379491,-7.647440965419792,-11.732415606132584
11.32,-5.033899300155554,-8.135064670813875,-13.927447900466575,-1.7231214077905337,-7.617996308004876,-11.571037013937143
11.34,-11.438899300155526,-11.856064670813879,-9.04744790046658,-1.6948401265735482,-7.582029067424222,-11.391098733243183
11.36,-10.767899300155477,-8.989064670813889,-5.8144479004665754,-1.6616579180859956,-7.5394838841564455,-11.19277357854344
11.38,3.341791584322184,-5.055638226770458,-5.668767733499133,-1.62351163285598,-7.490314591803866,-10.976290007491942
11.4,7.507365943746951,-3.2876104025211523,-12.322850339491161,-1.580362407310652,-7.434485019893806,-10.741931991782288
11.42,0.7611006998445191,-3.8040646708138866,-15.452447900466552,-1.5321962638768885,-7.371969784756193,-10.49003869270948
11.44,-0.1538993001554445,-8.440064670813882,-12.707447900466548,-1.4790245711715309,-7.302755063179352,-10.221003940272187
11.46,-1.4348993001555073,-10.575064670813873,-10.206447900466571,-1.420884367352989,-7.226839343041995,-9.935275512555668
11.48,-1.7398993001554572,-10.14806467081388,-10.75544790046655,-1.3578385468995862,-7.1442341438195465,-9.633354211930358
11.5,-3.36832284618194,-3.2091560817782576,-10.496442636633047,-1.2899759080438642,-7.054964699145851,-9.31579273606375
11.52,-6.802899300155445,-5.9390646708138775,-12.951447900466576,-1.2174110563860705,-6.9590705943410835,-8.983194343667883
11.540000000000001,-4.606899300155533,-5.329064670813892,-8.742447900466573,-1.1402841601113525,-6.8566063535194095,-8.636211316518676
11.56,-1.3738993001554718,-3.560064670813887,-12.707447900466548,-1.0587605536086957,-6.747641972307684,-8.275543220703149
11.58,-0.9468993001554509,-3.316064670813887,-10.511447900466578,-0.9730301889290427,-6.6322633925402865,-7.901934971674181
11.6,-1.6053859877865295,-4.473862574377848,-8.155907963359626,-0.8833069377940869,-6.510572914626546,-7.516174709657929
11.620000000000001,-2.4108993001555064,-7.464064670813883,-4.167447900466584,-0.789827749796917,-6.382689542011532,-7.119091494144991
11.64,-1.190899300155479,-6.244064670813884,-2.215447900466586,-0.6928516744256221,-6.248749250627358,-6.711552828237005
11.66,0.5171006998444909,-6.488064670813884,-3.618447900466549,-0.5926587557643921,-6.108905174960586,-6.2944620248017324
11.68,-1.190899300155479,-5.0850646708138925,-4.228447900466563,-0.4895488096383094,-5.963327701888487,-5.8687554259543395
11.700000000000001,-0.45889930015550817,-5.0850646708138925,-7.278447900466574,-0.3838400937040308,-5.81220446389968,-5.435399485214587
11.72,1.5541006998445255,-7.52506467081389,-8.864447900466587,-0.27586788140858753,-5.6557402243392385,-4.99538771859714
11.74,3.6891006998445164,-4.597064670813893,-8.254447900466573,-0.1659829507652988,-5.49415664846212,-4.549737528167322
11.76,5.336100699844451,-4.963064670813878,-5.143447900466583,-0.05454999847012443,-5.327691955225579,-4.09948690030425
11.78,-1.0078993001554863,-6.549064670813891,-6.058447900466547,0.058054011284854434,-5.156600446018845,-3.645690981388828
11.8,-3.6308993001555336,-9.111064670813874,-7.278447900466574,0.17144155612233192,-4.9811519079676625,-3.18941853539106
11.82,2.225100699844461,-5.268064670813885,-4.106447900466549,0.28521631853072893,-4.801630891092936,-2.731748290045177
11.84,4.177100699844459,-4.841064670813893,-4.655447900466584,0.39897500061026114,-4.618335860668519,-2.2737651804781787
11.86,-0.5198993001555436,-2.889064670813866,-3.191447900466585,0.5123091896644651,-4.431578228773612,-1.8165565012555076
11.88,-7.4738993001554945,-2.4010646708138665,-3.1304479004665495,0.6248072742833061,-4.24168127190471,-1.3612079798189738
11.9,-5.516799005749423,-6.500695681608823,-1.4090147306924028,0.7360564110112899,-4.048978943871747,-0.9087997860461439
11.92,1.1040164992772097,-5.123644141012438,1.4215833199683177,0.8456445416031821,-3.8538145946606517,-0.46040249400073563
11.94,1.7981006998445537,-2.5840646708138877,-0.44644790046658045,0.9531624591335313,-3.656539606820122,-0.01707301277307849
11.96,1.0051006998445473,-4.109064670813893,0.9565520995334396,1.0582059179105419,-3.457511961880299,0.42014949652218636
11.98,-0.23633637293392132,-0.08511272067318126,0.5591813717490584,1.1603777787997098,-3.257094750614959,0.850247701116813
12.0,-0.6708243466439081,0.0478004414732337,-1.6848761653785875,1.2592901795646303,-3.055654642257186,1.272230159025031
12.02,-2.686472636913625,-2.794987095678985,-0.9451342606003181,1.3545667191186408,-2.8535603284775206,1.6851353495416408
12.040000000000001,-6.13189930015551,-2.035064670813881,-7.095447900466581,1.4458446441231405,-2.6511809577130907,2.088035658701792
12.06,-2.898899300155449,6.1999353291861325,-2.032447900466593,1.5327770251969817,-2.4488845744326424,2.480041306585567
12.08,2.9571006998445455,-3.0720646708138872,-4.899447900466555,1.6150349076151873,-2.2470365764904514,2.8603042019349756
12.1,7.148247381766905,-2.5043877829419086,5.763966287176473,1.6923094179233764,-2.0459982019620266,3.2280217065739043
12.120000000000001,1.2280484244234673,-2.261665584363933,4.255061827159204,1.7643138044470696,-1.8461250546846633,3.5824402881274677
12.14,-5.747492816365187,1.7387208653462267,-0.8316149827620252,1.830785387773078,-1.6477656755230212,3.922859035802028
12.16,3.445100699844488,2.051935329186108,-2.64244790046655,1.8914873975077526,-1.4512601648394226,4.248633011759522
12.18,9.301100699844483,2.9669353291861285,-0.20244790046655226,1.9462106728918775,-1.2569388607750773,4.559176409989858
12.200000000000001,4.360100699844452,-1.5470646708138815,5.043552099533429,1.9947752058628336,-1.0651210768949992,4.853965494324663
12.22,-9.087098123684381,-5.080232513950861,7.57615249169049,2.0370315061390825,-0.8761139008846919,5.132541286204934
12.24,0.6499485079511764,-2.3880977560080847,6.8240810490783606,2.07286176986373,-0.690211053732321,5.394511971370882
12.26,11.436100699844474,-2.7670646708138804,4.128552099533408,2.1021808358809184,-0.5076918073562533,5.639554994251374
12.280000000000001,12.290100699844515,-1.913064670813867,4.372552099533436,2.124936915438912,-0.32881995882936765,5.867418810456247
12.3,4.177100699844459,1.8079353291861082,3.2135520995334446,2.1411120823171426,-0.15384286107538303,6.077924270986913
12.32,-7.116814144804377,-0.22623184311242306,4.975309187094982,2.1507225132722048,0.017009487750280883,6.270965615343986
12.34,-1.3059763284140447,-1.2956412432841635,6.804795034811527,2.153818474212081,0.18352529196850353,6.446511053716824
12.36,6.800100699844506,-0.2050646708138686,8.215552099533454,2.150484053480702,0.3455117376894803,6.604602920846171
12.38,3.3841006998444527,1.0149353291861303,5.653552099533442,2.14083664728361,0.502795697585364,6.745357386542352
12.4,1.7371006998445182,0.8319353291861091,4.677552099533443,2.125026203428798,0.6552243544643361,6.868963710844639
12.42,-0.031899300155487254,0.5879353291861094,4.616552099533408,2.1032342302853135,0.8026657364114653,6.975683035545992
12.44,-0.9269388127546686,1.6063964672435675,9.08174055333648,2.0756725796239435,0.945009155784863,7.065846707793862
12.46,1.120513010899284,1.1071296471608423,12.773566304596589,2.0425820142725177,1.082165544161958,7.139854135183154
12.48,5.641100699844515,4.003935329186106,16.511552099533446,2.0042305731393215,1.2140676754073096,7.198170175392305
12.5,6.129100699844457,0.8929353291861162,13.4005520995334,1.9609117469262978,1.3406702693397756,7.241322068055391
12.52,4.116100699844537,3.271935329186107,8.764552099533432,1.9129424786470373,1.4619499690851852,7.269895923354908
12.540000000000001,-3.874899300155448,7.114935329186125,0.5295520995334186,1.8606610049256913,1.5779051861919302,7.284532790847967
12.56,-6.510887502402604,1.7334330819949035,4.5201515377358295,1.8044245570771784,1.6885558089851633,7.285924341828915
12.58,0.5781006998445264,3.5159353291861066,8.215552099533454,1.7446069438717502,1.793942771514745,7.274808206771814
12.6,3.628100699844481,4.979935329186134,6.141552099533442,1.6815960389377935,1.8941274828575505,7.2519630145728
12.620000000000001,0.5171006998444909,5.284935329186112,3.9455520995334155,1.6157911944828638,1.9891911192396137,7.218203182815029
12.64,-0.6418993001555009,3.271935329186107,4.677552099533443,1.5476006007607979,2.0792337841300794,7.174373509666144
12.66,0.7611006998445191,3.027935329186107,3.884552099533437,1.4774386091814742,2.164373544099041,7.12134361927797
12.68,2.469100699844489,2.7229353291861287,1.444552099533439,1.4057230365439601,2.2447453509010167,7.060002313503888
12.700000000000001,1.4321006998444545,-0.9370646708138679,0.22455209953341182,1.3328724678946122,2.3204998627054847,6.991251882828922
12.72,3.20110069984446,-1.913064670813867,3.884552099533437,1.2593035755399247,2.3918021791618242,6.916002428344454
12.74,3.9331006998445446,2.2959353291861078,3.9455520995334155,1.1854284720073218,2.45883050562222,6.83516624435069
12.76,4.909100699844544,8.15193532918613,1.9325520995334386,1.1116521155841215,2.521774761152139,6.749652307962431
12.780000000000001,-5.094899300155475,-1.4250646708138675,-1.4224479004665795,1.0383697885715413,2.580835143293795,6.660360918486842
12.8,-5.643899300155454,-0.2050646708138686,-0.9954479004665586,0.9659646703238072,2.6362206608921244,6.568178525731313
12.82,-3.1428993001554772,5.955935329186133,2.1155520995334314,0.8948055286544724,2.68814764536988,6.473972782490783
12.84,-0.7638993001554581,4.247935329186106,3.335552099533402,0.8252445529976226,2.7368382503486126,6.378587851669871
12.86,-2.166899300155478,3.088935329186114,4.9215520995334145,0.7576153501773987,2.7825189488737534,6.282839992862196
12.88,-1.5106623465539224,5.858027713190017,2.466139781666253,0.692231119550707,2.825419036914738,6.187513447617767
12.9,-0.5198993001555436,5.711935329186133,2.6645520995334095,0.6293830200701719,2.8657691518570085,6.093356638010042
12.92,-2.4108993001555064,-0.08306467081388291,6.568552099533406,0.5693387382559117,2.9037998154585147,6.00107868967837
12.94,-3.447899300155541,0.3439353291861096,8.520552099533404,0.512341263111922,2.939740011821913,5.911346287879574
12.96,-3.874899300155448,0.8319353291861091,-8.55944790046658,0.45860787131840175,2.9738158117709044,5.824780872952351
12.98,5.885100699844543,11.872935329186106,1.6885520995334105,0.4083293232326798,3.0062490549631073,5.741956179928093
13.0,1.2491006998444618,2.2959353291861078,7.239552099533455,0.36166926725761445,3.0372560999674403,5.663396125273467
13.02,-3.6308993001555336,-4.048064670813886,7.361552099533412,0.31876384751464415,3.067046651238217,5.5895730409841144
13.040000000000001,-0.8587464264700753,0.11202775455539121,5.770380740774184,0.2797215082719086,3.0958226713645614,5.520906252613015
13.06,2.7741006998445528,8.15193532918613,0.5295520995334186,0.24462298822014267,3.1237773867247807,5.457760994938125
13.08,3.3725862906226944,10.652847432932589,-3.99569862092776,0.21352149758746303,3.151094393479864,5.4004476579959135
13.1,-5.643899300155454,1.3809353291861157,2.481552099533417,0.18644307076587124,3.1779468687676604,5.349221356251582
13.120000000000001,-6.802899300155445,-1.6080646708138886,10.167552099533452,0.1633870869713162,3.2044968906552085,5.304281812882431
13.14,-4.301899300155469,-1.6690646708138672,9.923552099533424,0.1443269514861673,3.2308948707378193,5.265773548840903
13.16,0.5363591651306414,0.5621756458730258,1.3312377268173008,0.12921092919284705,3.257279103888318,5.233786363887729
13.18,5.719009933328238,3.502075497780617,-0.8111922643167043,0.11796311959540151,3.283775438561863,5.208356096094179
13.200000000000001,5.160362604604492,3.9607135478801703,1.2601266145253,0.11048455921050604,3.31049706784134,5.189465647676338
13.22,1.9811006998445464,1.25893532918613,6.324552099533435,0.10665443514219092,3.33754443736827,5.177046266668233
13.24,-2.8378993001555273,3.7599353291861064,3.457552099533416,0.10633139425775012,3.365005262913407,5.170979074155138
13.26,-1.6788993001555355,4.003935329186106,1.200552099533411,0.10935493527008366,3.3929546480782915,5.171096825721352
13.280000000000001,3.1330749782091,5.60246133661673,2.350591253576945,0.1155468744476304,3.421455291140038,5.1771858947013945
13.3,-2.698864765995029,2.1785879999925193,0.6405342113348449,0.12471287803002223,3.450557769018111,5.188988464366364
13.32,-7.107899300155509,5.467935329186133,4.0675520995334296,0.1366440554380708,3.4803008857755953,5.206204915851916
13.34,-6.0708993001554745,7.72493532918611,-3.1304479004665495,0.1511186075536779,3.5107120730269856,5.228496397874629
13.36,0.7611006998445191,6.443935329186132,2.17655209953341,0.16790352374763368,3.5418078300312694,5.255487563044522
13.38,7.188697365008844,2.6213328055269494,5.529902707915774,0.18675631949866411,3.573594192162245,5.286769454009583
13.4,1.8722851378842726,4.914406086941807,7.713157795414092,0.20742680381491385,3.6060672180327984,5.321902520891738
13.42,-7.595899300155452,4.003935329186106,5.3485520995334355,0.22965886395123436,3.6392134875784268,5.360419750005039
13.44,-8.266899300155501,1.3199353291861087,3.152552099533409,0.25319225532469736,3.6730106052249085,5.40182988361879
13.46,1.9811006998445464,0.6489353291861164,4.128552099533408,0.2777643860647798,3.7074277033853056,5.4456207120107525
13.48,6.3731006998444855,4.003935329186106,3.6405520995334086,0.30311208605792955,3.742425941844825,5.491262421627521
13.5,1.8073397509394393,7.29244914566162,4.007490316426012,0.3289733489769747,3.777958998123708,5.538210985731191
13.52,-7.04144939587978,8.321038073283132,-0.944257728162829,0.3550890343906215,3.813973542934606,5.585911585861167
13.540000000000001,-5.399899300155539,4.979935329186134,-1.910447900466579,0.3812045174569036,3.850409694197182,5.633802053741713
13.56,1.4321006998444545,2.5399353291861075,0.2855520995334473,0.40707127538315563,3.8872014436636553,5.6813163238087245
13.58,4.726100699844551,2.8449353291861144,1.444552099533439,0.43244840075852636,3.92427705212519,5.727887885903556
13.6,-0.21945478578575006,4.055069375756265,1.7176764964287503,0.4571040313180039,3.9615594114462835,5.772953225739192
13.620000000000001,-2.0850711632732852,6.83767525314076,1.4970631261493799,0.48081668506432396,3.9989663732123653,5.815955238062905
13.64,-1.190899300155479,6.626935329186125,3.0915520995334305,0.5033764904053256,4.036411044346052,5.856346594928624
13.66,1.5541006998445255,4.308935329186113,2.6645520995334095,0.5245863028194955,4.073802050345272,5.893593049681012
13.68,2.164100699844539,0.3439353291861096,0.9565520995334396,0.5442627013513478,4.111043767601796,5.9271766561633505
13.700000000000001,0.7001006998444836,2.2959353291861078,1.444552099533439,0.562236859516478,4.148036527592508,5.956598882113745
13.72,-5.571234310939148,6.807245657487074,3.4934241340412147,0.5783552865067728,4.184676796819512,5.981383595470769
13.74,-1.4348993001555073,3.7599353291861064,6.995552099533427,0.5924804363124385,4.220857336484747,6.001079902140374
13.76,5.458100699844522,3.027935329186107,6.629552099533441,0.6044911840304287,4.25646734518922,6.015264813760943
13.780000000000001,4.726100699844551,5.162935329186126,4.555552099533429,0.6142831695802262,4.2913925872465315,6.023545724702964
13.8,-1.6788993001555355,8.63993532918613,1.200552099533411,0.6217690096980598,4.325515508954338,6.025562679530809
13.82,-3.874899300155448,7.48093532918611,-0.01944790046655953,0.6268783805994408,4.358715345299718,6.020990415288772
13.84,1.8855537742778812,1.835572869639412,4.321225238691586,0.6295579764000325,4.390868220137072,6.009540166259178
13.86,0.5171006998444909,3.088935329186114,3.6405520995334086,0.6297713511349015,4.421847244118006,5.990961221222442
13.88,-2.4108993001555064,5.650935329186126,6.263552099533399,0.6274986538974475,4.451522616286116,5.9650422245464885
13.9,-8.93789930015555,4.186935329186127,-0.080447900466595,0.6227362673278534,4.4797617364033435,5.931612213420152
13.92,-2.7158993001554563,4.186935329186127,-1.788447900466565,0.6154963598932551,4.506429335253838,5.890541385044162
13.94,9.451529461495555,7.62129218670955,3.0777438438737157,0.6058063618392476,4.531387629748734,5.841741589544842
13.96,0.7611006998445191,1.6249353291861155,9.252552099533432,0.5937083730552133,4.554496509250507,5.785166545970271
