time_s,time[us],acc_x[mg],acc_y[mg],acc_z[mg],acc_x_centered,acc_y_centered,acc_z_centered
2.649622,206280635,-939.827,-192.272,287.432,-6.497899300155495,10.591935329186128,-3.4354479004665563
2.651997,206283010,-939.827,-192.272,287.432,-6.497899300155495,10.591935329186128,-3.4354479004665563
2.661935,206292948,-939.827,-192.272,287.432,-6.497899300155495,10.591935329186128,-3.4354479004665563
2.666485,206297498,-941.596,-195.932,293.532,-8.266899300155501,6.931935329186132,2.6645520995334095
2.671839,206302852,-941.596,-195.932,293.532,-8.266899300155501,6.931935329186132,2.6645520995334095
2.6818,206312813,-941.596,-195.932,293.532,-8.266899300155501,6.931935329186132,2.6645520995334095
2.683253,206314266,-941.596,-195.932,293.532,-8.266899300155501,6.931935329186132,2.6645520995334095
2.683437,206314450,-941.84,-200.019,280.356,-8.510899300155529,2.8449353291861144,-10.511447900466578
2.69161,206322623,-941.84,-200.019,280.356,-8.510899300155529,2.8449353291861144,-10.511447900466578
2.700074,206331087,-941.84,-200.019,280.356,-8.510899300155529,2.8449353291861144,-10.511447900466578
2.700257,206331270,-931.104,-192.516,289.811,2.225100699844461,10.347935329186129,-1.056447900466594
2.70152,206332533,-931.104,-192.516,289.811,2.225100699844461,10.347935329186129,-1.056447900466594
2.711461,206342474,-931.104,-192.516,289.811,2.225100699844461,10.347935329186129,-1.056447900466594
2.716958,206347971,-929.823,-191.235,279.624,3.5061006998445237,11.628935329186106,-11.243447900466549
2.721375,206352388,-929.823,-191.235,279.624,3.5061006998445237,11.628935329186106,-11.243447900466549
2.731323,206362336,-929.823,-191.235,279.624,3.5061006998445237,11.628935329186106,-11.243447900466549
2.733849,206364862,-934.947,-190.137,290.177,-1.6178993001555,12.72693532918612,-0.6904479004665518
2.741227,206372240,-934.947,-190.137,290.177,-1.6178993001555,12.72693532918612,-0.6904479004665518
2.750635,206381648,-942.572,-198.372,289.811,-9.2428993001555,4.491935329186106,-1.056447900466594
2.75112,206382133,-942.572,-198.372,289.811,-9.2428993001555,4.491935329186106,-1.056447900466594
2.761055,206392068,-942.572,-198.372,289.811,-9.2428993001555,4.491935329186106,-1.056447900466594
2.767495,206398508,-939.583,-200.019,289.628,-6.253899300155467,2.8449353291861144,-1.2394479004665868
2.770958,206401971,-939.583,-200.019,289.628,-6.253899300155467,2.8449353291861144,-1.2394479004665868
2.780904,206411917,-939.583,-200.019,289.628,-6.253899300155467,2.8449353291861144,-1.2394479004665868
2.784253,206415266,-940.376,-193.98,283.04,-7.046899300155474,8.88393532918613,-7.827447900466552
2.790687,206421700,-940.376,-193.98,283.04,-7.046899300155474,8.88393532918613,-7.827447900466552
2.800635,206431648,-940.376,-193.98,283.04,-7.046899300155474,8.88393532918613,-7.827447900466552
2.801126,206432139,-935.252,-189.161,277.855,-1.92289930015545,13.702935329186118,-13.012447900466555
2.810516,206441529,-935.252,-189.161,277.855,-1.92289930015545,13.702935329186118,-13.012447900466555
2.817901,206448914,-935.679,-189.161,281.576,-2.349899300155471,13.702935329186118,-9.291447900466551
2.82042,206451433,-935.679,-189.161,281.576,-2.349899300155471,13.702935329186118,-9.291447900466551
2.830364,206461377,-935.679,-189.161,281.576,-2.349899300155471,13.702935329186118,-9.291447900466551
2.834794,206465807,-941.596,-192.821,286.029,-8.266899300155501,10.042935329186122,-4.838447900466576
2.840297,206471310,-941.596,-192.821,286.029,-8.266899300155501,10.042935329186122,-4.838447900466576
2.85011,206481123,-941.596,-192.821,286.029,-8.266899300155501,10.042935329186122,-4.838447900466576
2.851546,206482559,-936.899,-196.359,292.251,-3.569899300155498,6.504935329186111,1.3835520995334036
2.860013,206491026,-936.899,-196.359,292.251,-3.569899300155498,6.504935329186111,1.3835520995334036
2.868472,206499485,-937.936,-196.664,289.872,-4.606899300155533,6.1999353291861325,-0.9954479004665586
2.869919,206500932,-937.936,-196.664,289.872,-4.606899300155533,6.1999353291861325,-0.9954479004665586
2.879872,206510885,-937.936,-196.664,289.872,-4.606899300155533,6.1999353291861325,-0.9954479004665586
2.885234,206516247,-932.751,-195.871,285.968,0.5781006998445264,6.9929353291861105,-4.899447900466555
2.889794,206520807,-932.751,-195.871,285.968,0.5781006998445264,6.9929353291861105,-4.899447900466555
2.899749,206530762,-932.751,-195.871,285.968,0.5781006998445264,6.9929353291861105,-4.899447900466555
2.902129,206533142,-938.729,-197.152,281.088,-5.399899300155539,5.711935329186133,-9.77944790046655
2.909668,206540681,-938.729,-197.152,281.088,-5.399899300155539,5.711935329186133,-9.77944790046655
2.91895,206549963,-938.729,-196.664,281.515,-5.399899300155539,6.1999353291861325,-9.352447900466586
2.91957,206550583,-938.729,-196.664,281.515,-5.399899300155539,6.1999353291861325,-9.352447900466586
2.929396,206560409,-938.729,-196.664,281.515,-5.399899300155539,6.1999353291861325,-9.352447900466586
2.935708,206566721,-934.825,-193.248,283.528,-1.4958993001555427,9.61593532918613,-7.339447900466553
2.939309,206570322,-934.825,-193.248,283.528,-1.4958993001555427,9.61593532918613,-7.339447900466553
2.949273,206580286,-934.825,-193.248,283.528,-1.4958993001555427,9.61593532918613,-7.339447900466553
2.9526,206583613,-933.544,-195.2,286.029,-0.21489930015547998,7.663935329186131,-4.838447900466576
2.959182,206590195,-933.544,-195.2,286.029,-0.21489930015547998,7.663935329186131,-4.838447900466576
2.969006,206600019,-933.544,-195.2,286.029,-0.21489930015547998,7.663935329186131,-4.838447900466576
2.969362,206600375,-936.289,-195.932,285.236,-2.9598993001554845,6.931935329186132,-5.631447900466583
2.979164,206610177,-936.289,-195.932,285.236,-2.9598993001554845,6.931935329186132,-5.631447900466583
2.986153,206617166,-936.289,-195.932,285.236,-2.9598993001554845,6.931935329186132,-5.631447900466583
2.986336,206617349,-937.448,-191.113,287.493,-4.118899300155476,11.75093532918612,-3.3744479004665777
2.989102,206620115,-937.448,-191.113,287.493,-4.118899300155476,11.75093532918612,-3.3744479004665777
2.998916,206629929,-937.448,-191.113,287.493,-4.118899300155476,11.75093532918612,-3.3744479004665777
3.003067,206634080,-938.607,-191.967,284.748,-5.277899300155468,10.896935329186107,-6.119447900466582
3.008832,206639845,-938.607,-191.967,284.748,-5.277899300155468,10.896935329186107,-6.119447900466582
3.018781,206649794,-938.607,-191.967,284.748,-5.277899300155468,10.896935329186107,-6.119447900466582
3.019839,206650852,-939.156,-196.42,283.467,-5.826899300155446,6.443935329186132,-7.400447900466588
3.028706,206659719,-939.156,-196.42,283.467,-5.826899300155446,6.443935329186132,-7.400447900466588
3.036754,206667767,-938.729,-195.871,286.029,-5.399899300155539,6.9929353291861105,-4.838447900466576
3.038592,206669605,-938.729,-195.871,286.029,-5.399899300155539,6.9929353291861105,-4.838447900466576
3.048535,206679548,-938.729,-195.871,286.029,-5.399899300155539,6.9929353291861105,-4.838447900466576
3.053507,206684520,-937.387,-195.383,283.955,-4.057899300155441,7.48093532918611,-6.912447900466589
3.058463,206689476,-937.387,-195.383,283.955,-4.057899300155441,7.48093532918611,-6.912447900466589
3.068268,206699281,-937.387,-195.383,283.955,-4.057899300155441,7.48093532918611,-6.912447900466589
3.070402,206701415,-937.631,-194.224,286.212,-4.301899300155469,8.63993532918613,-4.655447900466584
3.078182,206709195,-937.631,-194.224,286.212,-4.301899300155469,8.63993532918613,-4.655447900466584
3.087186,206718199,-938.485,-193.492,289.201,-5.155899300155511,9.37193532918613,-1.666447900466551
3.088078,206719091,-938.485,-193.492,289.201,-5.155899300155511,9.37193532918613,-1.666447900466551
3.098014,206729027,-938.485,-193.492,289.201,-5.155899300155511,9.37193532918613,-1.666447900466551
3.10405,206735063,-936.045,-195.017,290.421,-2.7158993001554563,7.846935329186124,-0.44644790046658045
3.107935,206738948,-936.045,-195.017,290.421,-2.7158993001554563,7.846935329186124,-0.44644790046658045
3.117882,206748895,-936.045,-195.017,290.421,-2.7158993001554563,7.846935329186124,-0.44644790046658045
3.12081,206751823,-933.605,-194.712,294.447,-0.27589930015551545,8.15193532918613,3.57955209953343
3.127778,206758791,-933.605,-194.712,294.447,-0.27589930015551545,8.15193532918613,3.57955209953343
3.137726,206768739,-933.483,-195.688,294.264,-0.1538993001554445,7.175935329186132,3.3965520995334373
3.14762,206778633,-933.483,-195.688,294.264,-0.1538993001554445,7.175935329186132,3.3965520995334373
3.154462,206785475,-938.18,-192.272,292.068,-4.850899300155447,10.591935329186128,1.200552099533411
3.157539,206788552,-938.18,-192.272,292.068,-4.850899300155447,10.591935329186128,1.200552099533411
3.167342,206798355,-938.18,-192.272,292.068,-4.850899300155447,10.591935329186128,1.200552099533411
3.17135,206802363,-940.071,-191.784,288.408,-6.741899300155524,11.079935329186128,-2.4594479004665573
3.177374,206808387,-940.071,-191.784,288.408,-6.741899300155524,11.079935329186128,-2.4594479004665573
3.187186,206818199,-940.071,-191.784,288.408,-6.741899300155524,11.079935329186128,-2.4594479004665573
3.188083,206819096,-940.071,-191.784,288.408,-6.741899300155524,11.079935329186128,-2.4594479004665573
3.188267,206819280,-939.4,-197.396,286.761,-6.0708993001554745,5.467935329186133,-4.106447900466549
3.197108,206828121,-939.4,-197.396,286.761,-6.0708993001554745,5.467935329186133,-4.106447900466549
3.205027,206836040,-938.851,-196.908,285.968,-5.521899300155496,5.955935329186133,-4.899447900466555
3.206996,206838009,-938.851,-196.908,285.968,-5.521899300155496,5.955935329186133,-4.899447900466555
3.21694,206847953,-938.851,-196.908,285.968,-5.521899300155496,5.955935329186133,-4.899447900466555
3.221759,206852772,-935.313,-193.492,287.188,-1.9838993001554854,9.37193532918613,-3.6794479004665845
3.226837,206857850,-935.313,-193.492,287.188,-1.9838993001554854,9.37193532918613,-3.6794479004665845
3.2368,206867813,-935.313,-193.492,287.188,-1.9838993001554854,9.37193532918613,-3.6794479004665845
3.238658,206869671,-935.008,-190.869,284.504,-1.6788993001555355,11.99493532918612,-6.363447900466554
3.246725,206877738,-935.008,-190.869,284.504,-1.6788993001555355,11.99493532918612,-6.363447900466554
3.255459,206886472,-932.324,-194.712,286.944,1.0051006998445473,8.15193532918613,-3.923447900466556
3.256619,206887632,-932.324,-194.712,286.944,1.0051006998445473,8.15193532918613,-3.923447900466556
3.266433,206897446,-932.324,-194.712,286.944,1.0051006998445473,8.15193532918613,-3.923447900466556
3.272348,206903361,-935.74,-196.725,288.652,-2.4108993001555064,6.1389353291861255,-2.215447900466586
3.27635,206907363,-935.74,-196.725,288.652,-2.4108993001555064,6.1389353291861255,-2.215447900466586
3.286309,206917322,-935.74,-196.725,288.652,-2.4108993001555064,6.1389353291861255,-2.215447900466586
3.289117,206920130,-936.96,-196.908,290.36,-3.6308993001555336,5.955935329186133,-0.5074479004665591
3.296227,206927240,-936.96,-196.908,290.36,-3.6308993001555336,5.955935329186133,-0.5074479004665591
3.305904,206936917,-936.96,-194.468,288.896,-3.6308993001555336,8.39593532918613,-1.9714479004665577
3.30612,206937133,-936.96,-194.468,288.896,-3.6308993001555336,8.39593532918613,-1.9714479004665577
3.316071,206947084,-936.96,-194.468,288.896,-3.6308993001555336,8.39593532918613,-1.9714479004665577
3.322777,206953790,-938.668,-194.712,284.992,-5.338899300155504,8.15193532918613,-5.875447900466554
3.325978,206956991,-938.668,-194.712,284.992,-5.338899300155504,8.15193532918613,-5.875447900466554
3.335928,206966941,-938.668,-194.712,284.992,-5.338899300155504,8.15193532918613,-5.875447900466554
3.339532,206970545,-938.668,-194.712,284.992,-5.338899300155504,8.15193532918613,-5.875447900466554
3.339717,206970730,-940.62,-196.176,283.04,-7.290899300155502,6.687935329186132,-7.827447900466552
3.34573,206976743,-940.62,-196.176,283.04,-7.290899300155502,6.687935329186132,-7.827447900466552
3.355687,206986700,-940.62,-196.176,283.04,-7.290899300155502,6.687935329186132,-7.827447900466552
3.356448,206987461,-939.705,-196.237,282.491,-6.375899300155538,6.626935329186125,-8.376447900466587
3.365596,206996609,-939.705,-196.237,282.491,-6.375899300155538,6.626935329186125,-8.376447900466587
3.373259,207004272,-936.167,-197.457,285.236,-2.8378993001555273,5.406935329186126,-5.631447900466583
3.375527,207006540,-936.167,-197.457,285.236,-2.8378993001555273,5.406935329186126,-5.631447900466583
3.385476,207016489,-936.167,-197.457,285.236,-2.8378993001555273,5.406935329186126,-5.631447900466583
3.390042,207021055,-933.056,-196.176,285.724,0.2731006998444627,6.687935329186132,-5.143447900466583
3.395389,207026402,-933.056,-196.176,285.724,0.2731006998444627,6.687935329186132,-5.143447900466583
3.405203,207036216,-933.056,-196.176,285.724,0.2731006998444627,6.687935329186132,-5.143447900466583
3.40691,207037923,-932.324,-195.383,285.785,1.0051006998445473,7.48093532918611,-5.082447900466548
3.415097,207046110,-932.324,-195.383,285.785,1.0051006998445473,7.48093532918611,-5.082447900466548
3.423707,207054720,-935.008,-190.32,285.968,-1.6788993001555355,12.543935329186127,-4.899447900466555
3.425013,207056026,-935.008,-190.32,285.968,-1.6788993001555355,12.543935329186127,-4.899447900466555
3.434959,207065972,-935.008,-190.32,285.968,-1.6788993001555355,12.543935329186127,-4.899447900466555
3.440604,207071617,-940.559,-195.688,285.175,-7.229899300155466,7.175935329186132,-5.692447900466561
3.444884,207075897,-940.559,-195.688,285.175,-7.229899300155466,7.175935329186132,-5.692447900466561
3.454825,207085838,-940.559,-195.688,285.175,-7.229899300155466,7.175935329186132,-5.692447900466561
3.457361,207088374,-942.023,-198.433,291.824,-8.693899300155522,4.430935329186127,0.9565520995334396
3.46474,207095753,-942.023,-198.433,291.824,-8.693899300155522,4.430935329186127,0.9565520995334396
3.474282,207105295,-945.439,-200.507,279.441,-12.109899300155462,2.356935329186115,-11.426447900466599
3.474633,207105646,-945.439,-200.507,279.441,-12.109899300155462,2.356935329186115,-11.426447900466599
3.484472,207115485,-945.439,-200.507,279.441,-12.109899300155462,2.356935329186115,-11.426447900466599
3.491044,207122057,-941.352,-195.2,284.26,-8.022899300155473,7.663935329186131,-6.607447900466582
3.494388,207125401,-941.352,-195.2,284.26,-8.022899300155473,7.663935329186131,-6.607447900466582
3.504344,207135357,-941.352,-195.2,284.26,-8.022899300155473,7.663935329186131,-6.607447900466582
3.507848,207138861,-928.42,-192.028,278.465,4.909100699844544,10.835935329186128,-12.402447900466598
3.514163,207145176,-928.42,-192.028,278.465,4.909100699844544,10.835935329186128,-12.402447900466598
3.52411,207155123,-928.42,-192.028,278.465,4.909100699844544,10.835935329186128,-12.402447900466598
3.524746,207155759,-935.252,-194.529,278.221,-1.92289930015545,8.334935329186123,-12.646447900466569
3.534012,207165025,-935.252,-194.529,278.221,-1.92289930015545,8.334935329186123,-12.646447900466569
3.541531,207172544,-940.193,-196.481,296.216,-6.863899300155481,6.382935329186125,5.3485520995334355
3.543906,207174919,-940.193,-196.481,296.216,-6.863899300155481,6.382935329186125,5.3485520995334355
3.553862,207184875,-940.193,-196.481,296.216,-6.863899300155481,6.382935329186125,5.3485520995334355
3.558409,207189422,-933.605,-201.544,284.016,-0.27589930015551545,1.3199353291861087,-6.851447900466553
3.563777,207194790,-933.605,-201.544,284.016,-0.27589930015551545,1.3199353291861087,-6.851447900466553
3.573598,207204611,-933.605,-201.544,284.016,-0.27589930015551545,1.3199353291861087,-6.851447900466553
3.575169,207206182,-936.96,-190.564,281.576,-3.6308993001555336,12.299935329186127,-9.291447900466551
3.583626,207214639,-936.96,-190.564,281.576,-3.6308993001555336,12.299935329186127,-9.291447900466551
3.591973,207222986,-939.583,-190.564,281.332,-6.253899300155467,12.299935329186127,-9.535447900466579
3.593432,207224445,-939.583,-190.564,281.332,-6.253899300155467,12.299935329186127,-9.535447900466579
3.603382,207234395,-939.583,-190.564,281.332,-6.253899300155467,12.299935329186127,-9.535447900466579
3.608893,207239906,-942.877,-194.651,281.271,-9.54789930015545,8.21293532918611,-9.596447900466558
3.613428,207244441,-942.877,-194.651,281.271,-9.54789930015545,8.21293532918611,-9.596447900466558
3.623377,207254390,-942.877,-194.651,281.271,-9.54789930015545,8.21293532918611,-9.596447900466558
3.62564,207256653,-940.437,-196.481,283.284,-7.107899300155509,6.382935329186125,-7.583447900466581
3.633302,207264315,-940.437,-196.481,283.284,-7.107899300155509,6.382935329186125,-7.583447900466581
3.642444,207273457,-939.644,-198.86,285.236,-6.314899300155503,4.003935329186106,-5.631447900466583
3.6432,207274213,-939.644,-198.86,285.236,-6.314899300155503,4.003935329186106,-5.631447900466583
3.653151,207284164,-939.644,-198.86,285.236,-6.314899300155503,4.003935329186106,-5.631447900466583
3.659319,207290332,-940.132,-202.764,285.724,-6.802899300155445,0.09993532918610981,-5.143447900466583
3.663062,207294075,-940.132,-202.764,285.724,-6.802899300155445,0.09993532918610981,-5.143447900466583
3.672879,207303892,-940.132,-202.764,285.724,-6.802899300155445,0.09993532918610981,-5.143447900466583
3.676214,207307227,-937.021,-199.592,281.515,-3.6918993001554554,3.271935329186107,-9.352447900466586
3.682783,207313796,-937.021,-199.592,281.515,-3.6918993001554554,3.271935329186107,-9.352447900466586
3.692726,207323739,-937.021,-199.592,281.515,-3.6918993001554554,3.271935329186107,-9.352447900466586
3.693082,207324095,-935.008,-193.98,277.916,-1.6788993001555355,8.88393532918613,-12.951447900466576
3.702612,207333625,-935.008,-193.98,277.916,-1.6788993001555355,8.88393532918613,-12.951447900466576
3.70986,207340873,-933.239,-194.956,277.977,0.09010069984447,7.907935329186131,-12.890447900466597
3.712516,207343529,-933.239,-194.956,277.977,0.09010069984447,7.907935329186131,-12.890447900466597
3.722458,207353471,-933.239,-194.956,277.977,0.09010069984447,7.907935329186131,-12.890447900466597
3.726617,207357630,-932.141,-196.664,282.125,1.18810069984454,6.1999353291861325,-8.742447900466573
3.732377,207363390,-932.141,-196.664,282.125,1.18810069984454,6.1999353291861325,-8.742447900466573
3.742323,207373336,-932.141,-196.664,282.125,1.18810069984454,6.1999353291861325,-8.742447900466573
3.743489,207374502,-934.276,-200.141,282.979,-0.9468993001554509,2.7229353291861287,-7.888447900466588
3.752205,207383218,-934.276,-200.141,282.979,-0.9468993001554509,2.7229353291861287,-7.888447900466588
3.760265,207391278,-938.363,-199.104,279.38,-5.033899300155554,3.7599353291861064,-11.487447900466577
3.762102,207393115,-938.363,-199.104,279.38,-5.033899300155554,3.7599353291861064,-11.487447900466577
3.771915,207402928,-938.363,-199.104,279.38,-5.033899300155554,3.7599353291861064,-11.487447900466577
3.777156,207408169,-940.132,-195.932,282.979,-6.802899300155445,6.931935329186132,-7.888447900466588
3.781852,207412865,-940.132,-195.932,282.979,-6.802899300155445,6.931935329186132,-7.888447900466588
3.7918,207422813,-940.132,-195.932,282.979,-6.802899300155445,6.931935329186132,-7.888447900466588
3.793928,207424941,-938.424,-198.372,279.929,-5.094899300155475,4.491935329186106,-10.938447900466599
3.801719,207432732,-938.424,-198.372,279.929,-5.094899300155475,4.491935329186106,-10.938447900466599
3.81073,207441743,-942.084,-197.579,276.147,-8.754899300155444,5.284935329186112,-14.720447900466581
3.811621,207442634,-942.084,-197.579,276.147,-8.754899300155444,5.284935329186112,-14.720447900466581
3.821584,207452597,-942.084,-197.579,276.147,-8.754899300155444,5.284935329186112,-14.720447900466581
3.827626,207458639,-940.925,-197.884,279.136,-7.595899300155452,4.979935329186134,-11.731447900466549
3.831494,207462507,-940.925,-197.884,279.136,-7.595899300155452,4.979935329186134,-11.731447900466549
3.841309,207472322,-940.925,-197.884,279.136,-7.595899300155452,4.979935329186134,-11.731447900466549
3.844388,207475401,-939.705,-194.895,277.489,-6.375899300155538,7.96893532918611,-13.378447900466597
3.851227,207482240,-939.705,-194.895,277.489,-6.375899300155538,7.96893532918611,-13.378447900466597
3.861174,207492187,-939.705,-194.895,277.489,-6.375899300155538,7.96893532918611,-13.378447900466597
3.861531,207492544,-941.047,-195.993,280.844,-7.717899300155523,6.870935329186125,-10.023447900466579
3.871056,207502069,-941.047,-195.993,280.844,-7.717899300155523,6.870935329186125,-10.023447900466579
3.878036,207509049,-939.095,-200.141,285.419,-5.7658993001555245,2.7229353291861287,-5.44844790046659
3.880961,207511974,-939.095,-200.141,285.419,-5.7658993001555245,2.7229353291861287,-5.44844790046659
3.890905,207521918,-939.095,-200.141,285.419,-5.7658993001555245,2.7229353291861287,-5.44844790046659
3.894927,207525940,-937.021,-201.117,286.7,-3.6918993001554554,1.7469353291861296,-4.167447900466584
3.900828,207531841,-937.021,-201.117,286.7,-3.6918993001554554,1.7469353291861296,-4.167447900466584
3.91077,207541783,-937.021,-201.117,286.7,-3.6918993001554554,1.7469353291861296,-4.167447900466584
3.9118,207542813,-935.496,-199.897,285.297,-2.166899300155478,2.9669353291861285,-5.570447900466547
3.92065,207551663,-935.496,-199.897,285.297,-2.166899300155478,2.9669353291861285,-5.570447900466547
3.928574,207559587,-937.265,-195.932,285.053,-3.9358993001554836,6.931935329186132,-5.8144479004665754
3.930554,207561567,-937.265,-195.932,285.053,-3.9358993001554836,6.931935329186132,-5.8144479004665754
3.940499,207571512,-937.265,-195.932,285.053,-3.9358993001554836,6.931935329186132,-5.8144479004665754
3.945333,207576346,-937.265,-195.932,285.053,-3.9358993001554836,6.931935329186132,-5.8144479004665754
3.945516,207576529,-938.424,-194.529,282.308,-5.094899300155475,8.334935329186123,-8.55944790046658
3.950308,207581321,-938.424,-194.529,282.308,-5.094899300155475,8.334935329186123,-8.55944790046658
3.960245,207591258,-938.424,-194.529,282.308,-5.094899300155475,8.334935329186123,-8.55944790046658
3.96222,207593233,-942.328,-198.86,282.735,-8.998899300155472,4.003935329186106,-8.132447900466559
3.970146,207601159,-942.328,-198.86,282.735,-8.998899300155472,4.003935329186106,-8.132447900466559
3.979012,207610025,-944.219,-203.008,277.855,-10.889899300155548,-0.14406467081388996,-13.012447900466555
3.980055,207611068,-944.219,-203.008,277.855,-10.889899300155548,-0.14406467081388996,-13.012447900466555
3.990012,207621025,-944.219,-203.008,277.855,-10.889899300155548,-0.14406467081388996,-13.012447900466555
3.99591,207626923,-935.557,-198.616,287.188,-2.2278993001555136,4.247935329186106,-3.6794479004665845
3.999928,207630941,-935.557,-198.616,287.188,-2.2278993001555136,4.247935329186106,-3.6794479004665845
4.009749,207640762,-935.557,-198.616,287.188,-2.2278993001555136,4.247935329186106,-3.6794479004665845
4.012668,207643681,-929.64,-196.42,280.112,3.6891006998445164,6.443935329186132,-10.75544790046655
4.019642,207650655,-929.64,-196.42,280.112,3.6891006998445164,6.443935329186132,-10.75544790046655
4.029596,207660609,-937.204,-197.396,276.94,-3.874899300155448,5.467935329186133,-13.927447900466575
4.03949,207670503,-937.204,-197.396,276.94,-3.874899300155448,5.467935329186133,-13.927447900466575
4.046332,207677345,-941.779,-200.873,278.404,-8.449899300155494,1.9909353291861294,-12.463447900466576
4.049391,207680404,-941.779,-200.873,278.404,-8.449899300155494,1.9909353291861294,-12.463447900466576
4.059347,207690360,-941.779,-200.873,278.404,-8.449899300155494,1.9909353291861294,-12.463447900466576
4.063122,207694135,-941.779,-200.873,278.404,-8.449899300155494,1.9909353291861294,-12.463447900466576
4.063306,207694319,-942.084,-198.677,277.855,-8.754899300155444,4.186935329186127,-13.012447900466555
4.069184,207700197,-942.084,-198.677,277.855,-8.754899300155444,4.186935329186127,-13.012447900466555
4.079147,207710160,-942.084,-198.677,277.855,-8.754899300155444,4.186935329186127,-13.012447900466555
4.080055,207711068,-935.801,-197.64,278.892,-2.471899300155542,5.2239353291861335,-11.975447900466577
4.089062,207720075,-935.801,-197.64,278.892,-2.471899300155542,5.2239353291861335,-11.975447900466577
4.096866,207727879,-933.971,-200.568,278.648,-0.6418993001555009,2.2959353291861078,-12.219447900466548
4.098983,207729996,-933.971,-200.568,278.648,-0.6418993001555009,2.2959353291861078,-12.219447900466548
4.108925,207739938,-933.971,-200.568,278.648,-0.6418993001555009,2.2959353291861078,-12.219447900466548
4.113626,207744639,-935.74,-202.825,278.404,-2.4108993001555064,0.038935329186131185,-12.463447900466576
4.118839,207749852,-935.74,-202.825,278.404,-2.4108993001555064,0.038935329186131185,-12.463447900466576
4.128647,207759660,-935.74,-202.825,278.404,-2.4108993001555064,0.038935329186131185,-12.463447900466576
4.130514,207761527,-939.217,-202.52,277.367,-5.887899300155482,0.3439353291861096,-13.500447900466554
4.138571,207769584,-939.217,-202.52,277.367,-5.887899300155482,0.3439353291861096,-13.500447900466554
4.147298,207778311,-940.193,-200.629,276.025,-6.863899300155481,2.234935329186129,-14.842447900466595
4.148457,207779470,-940.193,-200.629,276.025,-6.863899300155481,2.234935329186129,-14.842447900466595
4.158404,207789417,-940.193,-200.629,276.025,-6.863899300155481,2.234935329186129,-14.842447900466595
4.164181,207795194,-940.864,-201.544,274.256,-7.53489930015553,1.3199353291861087,-16.6114479004666
4.168328,207799341,-940.864,-201.544,274.256,-7.53489930015553,1.3199353291861087,-16.6114479004666
4.178266,207809279,-940.864,-201.544,274.256,-7.53489930015553,1.3199353291861087,-16.6114479004666
4.180941,207811954,-939.705,-202.764,275.171,-6.375899300155538,0.09993532918610981,-15.69644790046658
4.188182,207819195,-939.705,-202.764,275.171,-6.375899300155538,0.09993532918610981,-15.69644790046658
4.197863,207828876,-935.008,-203.069,275.232,-1.6788993001555355,-0.2050646708138686,-15.635447900466545
4.19808,207829093,-935.008,-203.069,275.232,-1.6788993001555355,-0.2050646708138686,-15.635447900466545
4.208015,207839028,-935.008,-203.069,275.232,-1.6788993001555355,-0.2050646708138686,-15.635447900466545
4.214591,207845604,-936.716,-202.032,275.415,-3.3868993001555054,0.8319353291861091,-15.452447900466552
4.217919,207848932,-936.716,-202.032,275.415,-3.3868993001555054,0.8319353291861091,-15.452447900466552
4.227726,207858739,-936.716,-202.032,275.415,-3.3868993001555054,0.8319353291861091,-15.452447900466552
4.231478,207862491,-937.875,-202.947,274.927,-4.545899300155497,-0.08306467081388291,-15.940447900466552
4.237643,207868656,-937.875,-202.947,274.927,-4.545899300155497,-0.08306467081388291,-15.940447900466552
4.247726,207878739,-937.875,-202.947,274.927,-4.545899300155497,-0.08306467081388291,-15.940447900466552
4.248352,207879365,-940.864,-200.751,281.576,-7.53489930015553,2.112935329186115,-9.291447900466551
4.25761,207888623,-940.864,-200.751,281.576,-7.53489930015553,2.112935329186115,-9.291447900466551
4.26513,207896143,-944.28,-206.241,270.596,-10.95089930015547,-3.377064670813894,-20.27144790046657
4.267516,207898529,-944.28,-206.241,270.596,-10.95089930015547,-3.377064670813894,-20.27144790046657
4.277456,207908469,-944.28,-206.241,270.596,-10.95089930015547,-3.377064670813894,-20.27144790046657
4.281885,207912898,-944.28,-206.241,270.596,-10.95089930015547,-3.377064670813894,-20.27144790046657
4.282068,207913081,-940.132,-199.653,274.317,-6.802899300155445,3.2109353291861282,-16.550447900466565
4.287416,207918429,-940.132,-199.653,274.317,-6.802899300155445,3.2109353291861282,-16.550447900466565
4.297236,207928249,-940.132,-199.653,274.317,-6.802899300155445,3.2109353291861282,-16.550447900466565
4.298806,207929819,-935.923,-197.945,275.232,-2.593899300155499,4.918935329186127,-15.635447900466545
4.307149,207938162,-935.923,-197.945,275.232,-2.593899300155499,4.918935329186127,-15.635447900466545
4.315624,207946637,-934.581,-198.616,285.48,-1.2518993001555145,4.247935329186106,-5.3874479004665545
4.317054,207948067,-934.581,-198.616,285.48,-1.2518993001555145,4.247935329186106,-5.3874479004665545
4.327015,207958028,-934.581,-198.616,285.48,-1.2518993001555145,4.247935329186106,-5.3874479004665545
4.332384,207963397,-936.533,-203.191,280.295,-3.2038993001555127,-0.3270646708138827,-10.572447900466557
4.336922,207967935,-936.533,-203.191,280.295,-3.2038993001555127,-0.3270646708138827,-10.572447900466557
4.346881,207977894,-936.533,-203.191,280.295,-3.2038993001555127,-0.3270646708138827,-10.572447900466557
4.349261,207980274,-933.971,-203.191,271.755,-0.6418993001555009,-0.3270646708138827,-19.112447900466577
