seconds,data
10.725,0.2972499999999999
10.758,0.6040000000000001
10.802,0.5945
10.856,0.5939999999999999
10.875,0.3365
10.926,0.46525
10.956,0.8420000000000001
11.0,0.31525
11.037,0.268
11.08,0.7175
11.122,0.7262499999999998
11.156,0.8269999999999998
11.196,0.4074999999999998
11.253,0.4180000000000001
11.288,0.6957499999999999
11.324,0.2595
11.355,0.3814999999999999
11.397,0.702
11.459,0.8082499999999999
11.478,0.76225
11.521,0.5425
11.581,0.3655
11.617,0.31825
11.633,0.4242499999999999
11.676,0.4225
11.726,0.4245
11.762,0.4077499999999999
11.798,0.3462499999999999
11.847,0.3395
11.877,0.3522499999999999
11.917,0.3894999999999999
11.96,0.42475
12.0,0.43425
12.037,0.3962500000000001
12.078,0.4170000000000001
12.116,0.419
12.181,0.3747499999999999
12.196,0.39275
12.237,0.38725
12.288,0.39475
12.314,0.40025
12.363,0.413
12.4,0.399
12.444,0.44775
12.479,0.427
12.521,0.4357499999999999
12.567,0.4335
12.594,0.4685
12.638,0.4725
12.681,0.4297500000000001
12.715,0.41025
12.763,0.5134999999999998
12.799,0.5550000000000002
12.837,0.55925
12.897,0.4800000000000001
12.915,0.4607500000000001
12.957,0.4797499999999999
12.996,0.5269999999999999
13.037,0.4875
13.079,0.63625
13.117,0.69025
13.157,0.44075
13.196,0.4964999999999999
13.25,0.61025
13.276,0.5002500000000001
13.315,0.4787500000000001
13.356,0.45675
13.399,0.46375
13.438,0.438
13.5,0.4127499999999999
13.517,0.4577500000000001
13.559,0.4385000000000001
13.611,0.4245000000000001
13.645,0.3877499999999999
13.689,0.3702499999999999
13.719,0.5564999999999999
13.757,0.82325
13.808,0.54825
13.834,0.2692499999999999
13.89,0.5740000000000001
13.918,0.5035
13.957,0.6225000000000002
14.003,0.45975
14.037,0.2744999999999998
14.084,0.63425
14.118,0.6224999999999999
14.163,0.3490000000000001
14.211,0.46575
14.233,0.6079999999999999
14.278,0.5455
14.34,1.01625
14.357,0.73025
14.404,0.3272500000000001
14.434,0.6085
14.487,0.907
14.513,0.523
14.567,0.5347500000000001
14.603,0.5162499999999999
14.634,0.6047499999999999
14.686,0.6427499999999999
14.714,0.5355
14.765,0.3075
14.8,0.2982499999999999
14.84,0.36175
14.879,0.3435
14.94,0.32075
14.955,0.374
15.008,0.42225
15.052,0.4192499999999999
15.076,0.44725
15.126,0.48525
15.153,0.4095
15.198,0.41025
15.24,0.4179999999999999
15.285,0.37075
15.328,0.3662499999999999
15.356,0.4012499999999999
15.398,0.391
15.44,0.3682500000000001
15.472,0.3947499999999999
15.534,0.45025
15.556,0.41625
15.605,0.4277499999999999
15.654,0.4654999999999999
15.676,0.4570000000000001
15.714,0.4334999999999999
15.756,0.4317499999999999
15.804,0.4439999999999999
15.837,0.4697500000000001
15.876,0.47225
15.927,0.47475
15.957,0.5055000000000001
15.999,0.8505
16.043,0.417
16.087,0.421
16.125,0.4915
16.137,0.4804999999999999
16.169,0.5045000000000001
16.195,0.5099999999999999
16.259,0.582
16.276,0.509
16.325,0.57225
16.369,0.6440000000000001
16.393,0.4999999999999999
16.453,0.449
16.482,0.93575
16.514,0.6355
16.553,0.2837499999999999
16.6,0.5389999999999999
16.645,0.56175
16.693,0.581
16.718,0.6445000000000001
16.756,0.3957499999999999
16.8,0.619
16.844,0.70275
16.875,0.5545
16.915,0.5109999999999999
16.986,0.4787500000000001
17.0,0.6542499999999999
17.033,0.75025
17.079,0.4577499999999999
17.122,0.5055000000000002
17.163,0.4660000000000001
17.196,0.5089999999999999
17.238,0.5165
17.279,0.4917499999999999
17.325,0.56475
17.36,0.5334999999999999
17.398,0.5195000000000001
17.443,0.49475
17.486,0.4579999999999999
17.518,0.4749999999999998
17.577,0.43875
17.596,0.3212499999999999
17.638,0.314
17.697,0.3419999999999998
17.716,0.3455
17.765,0.2207499999999999
17.796,0.2299999999999999
17.834,0.3125000000000001
17.882,0.3389999999999999
17.916,0.39775
17.957,0.4122499999999999
17.995,0.4352499999999999
18.032,0.4419999999999999
18.08,0.4142500000000001
18.114,0.374
18.158,0.3632499999999999
18.198,0.3722500000000001
18.233,0.3720000000000001
18.289,0.4202499999999999
18.313,0.4065000000000001
18.362,0.4115
18.415,0.4399999999999999
18.432,0.45275
18.483,0.45425
18.513,0.4322500000000001
18.565,0.48875
18.598,0.46425
18.645,0.4692500000000001
18.692,0.5307500000000002
18.724,0.6452500000000002
18.758,0.7657499999999999
18.802,0.544
18.835,0.274
18.878,0.395
18.924,0.5789999999999998
18.963,0.5885
19.017,0.519
19.047,0.539
19.076,0.6085
19.115,0.56575
19.169,0.56575
19.197,0.62475
19.233,0.6135000000000002
19.28,0.4534999999999999
19.316,0.4755
19.362,0.4900000000000001
19.403,0.41025
19.455,0.4049999999999999
19.473,0.5589999999999999
19.519,0.6205
19.556,0.6367500000000001
19.617,0.5757499999999999
19.638,0.4625
19.677,0.43725
19.735,0.4639999999999998
19.754,0.4509999999999999
19.798,0.4425
19.836,0.4499999999999999
19.876,0.41375
19.928,0.4032499999999999
19.962,0.45575
19.996,0.446
20.041,0.4309999999999999
20.08,0.407
20.117,0.3814999999999999
20.159,0.40425
20.206,0.4099999999999999
20.237,0.362
20.28,0.382
20.341,0.391
20.358,0.3802500000000002
20.408,0.3682499999999999
20.449,0.3942499999999999
20.475,0.4082499999999999
20.525,0.3767499999999999
20.555,0.372
20.608,0.3917499999999999
20.634,0.3837499999999999
20.68,0.36975
20.726,0.3930000000000001
20.755,0.45
20.807,0.4424999999999999
20.836,0.4317499999999999
20.879,0.4507500000000001
20.92,0.45575
20.955,0.4182500000000001
21.002,0.44975
21.047,0.4507500000000001
21.078,0.4285000000000001
21.125,0.43425
21.158,0.44125
21.196,0.4590000000000001
21.239,0.438
21.278,0.4615
21.324,0.5139999999999999
21.353,0.478
21.409,0.5172499999999999
21.436,0.5882499999999999
21.478,0.72025
21.525,0.77875
21.557,0.4735000000000001
21.603,0.3372499999999999
21.653,0.4024999999999999
21.674,0.47875
21.717,0.5324999999999999
21.779,0.3554999999999999
21.795,0.3512499999999999
21.808,0.8427500000000001
21.838,1.02875
21.874,0.60225
21.916,0.56375
21.96,0.658
21.993,0.5712499999999999
22.04,0.576
22.088,0.4089999999999999
22.12,0.27925
22.157,0.3507499999999999
22.199,0.641
22.247,0.8007500000000001
22.274,0.7402500000000001
22.319,0.52725
22.379,0.6120000000000001
22.395,0.738
22.444,0.6605
22.495,0.61175
22.517,0.51525
22.573,0.42625
22.601,0.3687499999999999
22.65,0.44425
22.678,0.51375
22.717,0.52275
22.771,0.5140000000000001
22.797,0.5205000000000001
22.836,0.54
22.883,0.5457500000000001
22.92,0.4882500000000001
22.963,0.4587500000000001
22.996,0.4417500000000001
23.037,0.4495
23.091,0.4024999999999999
23.116,0.4332499999999999
23.158,0.43825
23.194,0.4127499999999999
23.236,0.4139999999999999
23.285,0.4269999999999999
23.317,0.4157499999999999
23.366,0.41025
23.396,0.40325
23.437,0.40525
23.483,0.39225
23.516,0.4102499999999999
23.565,0.3835
23.596,0.3960000000000001
23.644,0.4075
23.699,0.4397500000000001
23.713,0.4189999999999999
23.765,0.4215000000000001
23.807,0.4044999999999999
23.836,0.48625
23.886,0.45625
23.918,0.5030000000000001
23.957,0.4472500000000001
24.007,0.3785
24.049,0.4242500000000001
24.077,0.4610000000000001
24.116,0.4784999999999999
24.169,0.486
24.2,0.46125
24.236,0.5369999999999999
24.277,0.4577499999999999
24.325,0.37575
24.355,0.59475
24.418,0.7040000000000001
24.439,0.6000000000000001
24.479,0.5099999999999999
24.536,0.52475
24.554,0.5525
24.596,0.6464999999999999
24.637,0.649
24.685,0.6335
24.717,0.677
24.765,0.59175
24.802,0.5142500000000001
24.839,0.51525
24.884,0.5047499999999998
24.918,0.5215
24.954,0.44925
24.998,0.3974999999999999
25.051,0.5512500000000001
25.076,0.8022500000000001
25.131,0.6024999999999999
25.158,0.4817499999999999
25.206,0.53975
25.238,0.492
25.276,0.5752499999999999
25.322,0.4407499999999998
25.355,0.4157499999999999
25.394,0.55325
25.434,0.2064999999999999
25.482,0.2017499999999999
25.528,0.6034999999999999
25.559,0.54775
25.596,0.8180000000000001
25.642,0.3814999999999999
25.676,0.1495
25.738,0.3365
25.757,0.50325
25.804,0.60525
25.86,0.48375
25.878,0.4817499999999999
25.917,0.3507500000000001
25.955,0.4922499999999999
26.001,0.1775
26.051,0.5015
26.08,0.55125
26.116,0.4894999999999999
26.154,0.5645
26.204,0.2405
26.235,0.29675
26.277,0.4890000000000001
26.329,0.3474999999999999
26.355,0.3575000000000001
26.399,0.5402499999999999
26.458,0.5255000000000001
26.476,0.72275
26.532,0.46225
26.565,0.3594999999999999
26.602,0.2350000000000001
26.645,0.45025
26.674,0.6445000000000001
26.729,0.55025
26.757,0.4512499999999999
26.798,0.2892499999999999
26.85,0.2790000000000001
26.876,0.2935
26.916,0.26
26.97,0.2614999999999999
26.995,0.30825
27.045,0.2587499999999999
27.079,0.3197500000000001
27.117,0.3369999999999999
27.18,0.2687499999999999
27.197,0.25
27.235,0.2490000000000001
27.275,0.27825
27.327,0.312
27.362,0.32625
27.396,0.3672499999999999
27.435,0.36975
27.477,0.31275
27.492,0.3007499999999999
27.514,0.3375
27.567,0.367
27.595,0.4079999999999999
27.648,0.44725
27.676,0.6945
27.718,0.7244999999999999
27.78,0.241
27.794,0.5545
27.838,0.4869999999999999
27.905,0.5559999999999999
27.92,0.5947500000000001
27.956,0.3682499999999999
27.998,0.2724999999999999
28.041,0.4817500000000001
28.084,0.4795
28.116,0.3675
28.157,0.3825
28.195,0.3307500000000001
28.241,0.36025
28.273,0.37075
28.318,0.37775
28.368,0.3205
28.4,0.2774999999999999
28.435,0.2917499999999999
28.495,0.3635
28.515,0.30025
28.562,0.20575
28.622,0.8802499999999999
28.638,0.86025
28.682,0.8440000000000001
28.713,0.6515
28.761,0.64675
28.794,0.5834999999999999
28.838,0.6219999999999999
28.882,0.59
28.915,0.536
28.952,0.6017500000000001
29.0,0.5882499999999999
29.042,0.5497500000000001
29.082,0.45675
29.113,0.4159999999999999
29.156,0.4445
29.206,0.4404999999999999
29.234,0.35975
29.282,0.32175
29.316,0.3610000000000001
29.358,0.346
29.399,0.35025
29.448,0.32775
29.474,0.3254999999999999
29.515,0.31475
29.559,0.3255
29.608,0.3714999999999998
29.637,0.4312499999999999
29.677,0.4084999999999998
29.724,0.3894999999999999
29.764,0.536
29.812,0.9665
29.837,0.2929999999999999
29.887,0.1755
29.929,0.47375
29.959,0.6072500000000001
30.001,0.6305
30.045,0.4700000000000001
30.078,0.3674999999999999
30.133,0.48275
30.162,0.6062500000000001
30.201,0.4844999999999999
30.234,0.357
30.28,0.4454999999999999
30.318,0.4645000000000001
30.359,0.4599999999999999
30.397,0.3865
30.439,0.3412499999999999
30.475,0.36675
30.529,0.4509999999999999
30.558,0.37475
30.604,0.3465
30.655,0.36275
30.676,0.3572499999999998
30.712,0.3135
30.761,0.3194999999999999
30.803,0.2907499999999999
30.832,0.4095
30.882,0.4527500000000001
30.924,0.55625
30.958,0.5692499999999998
31.002,0.3694999999999999
31.05,0.6442500000000001
31.074,0.5172500000000001
31.128,0.48025
31.154,0.5942500000000001
31.195,0.5217499999999998
31.259,0.4
31.274,0.432
31.327,0.5042500000000001
31.356,0.482
31.399,0.479
31.442,0.50375
31.472,0.4887499999999998
31.518,0.4609999999999999
31.557,0.3854999999999999
31.605,0.3932500000000001
31.645,0.4314999999999999
31.694,0.37475
31.714,0.3217500000000001
31.755,0.4679999999999999
31.798,0.5032500000000001
31.858,0.47275
31.875,0.4155
31.919,0.4079999999999999
31.973,0.4177499999999999
31.998,0.3825000000000002
32.061,0.4454999999999999
32.086,0.4255
32.114,0.3319999999999999
32.166,0.66425
32.196,0.70625
32.239,0.4910000000000001
32.277,0.4757499999999999
32.317,0.535
32.361,0.4845
32.4,0.44375
32.452,0.44425
32.481,0.3885
32.516,0.5152499999999999
32.578,0.51225
32.597,0.46725
32.647,0.4665
32.698,0.3505
32.716,0.3500000000000001
32.758,0.516
32.796,0.5469999999999999
32.85,0.06425
32.88,0.22175
32.917,0.3982499999999999
32.962,0.454
32.992,0.44025
33.049,0.4639999999999999
33.078,0.48725
33.117,0.5557499999999999
33.167,0.5524999999999999
33.182,0.6214999999999999
33.212,0.5025
33.236,0.4512499999999999
33.287,0.7285000000000001
33.316,0.82175
33.366,0.3327500000000001
33.396,0.1947499999999999
33.439,0.3214999999999999
33.484,0.4249999999999999
33.516,0.5894999999999999
33.57,0.47775
33.597,0.33725
33.634,0.3167500000000001
33.682,0.4315000000000001
33.714,0.5637499999999999
33.759,0.5205000000000001
33.8,0.4075
33.85,0.32075
33.892,0.40225
33.913,0.4904999999999999
33.961,0.4387500000000001
34.025,0.4
34.05,0.43925
34.085,0.4464999999999999
34.117,0.7730000000000001
34.16,1.038
34.202,1.0105
34.232,1.0475
34.284,0.60975
34.314,0.5802499999999999
34.359,0.4797499999999999
34.404,0.327
34.439,0.4299999999999999
34.489,0.44975
34.518,0.5487500000000001
34.555,0.51575
34.618,0.6074999999999999
34.635,0.6632500000000001
34.687,0.6307499999999999
34.732,0.4897499999999999
34.754,0.5299999999999999
34.801,0.6325
34.833,0.5157499999999999
34.874,0.424
34.915,0.447
34.954,0.63225
35.001,0.5472499999999999
35.033,0.4392499999999999
35.074,0.3347499999999999
35.12,0.3604999999999999
35.162,0.3849999999999999
35.212,0.3632499999999999
35.24,0.3234999999999999
35.275,0.3902500000000001
35.339,0.38825
35.354,0.28575
35.398,0.39625
35.438,0.5775
35.486,0.645
35.529,0.5727499999999999
35.558,0.489
35.594,0.5039999999999999
35.636,0.63775
35.688,0.706
35.723,0.7262500000000001
35.756,0.8412500000000002
35.796,1.111
35.844,1.17875
35.88,0.3992499999999999
35.939,0.18725
35.956,0.0222500000000001
36.0,0.4562499999999999
36.057,0.85225
36.087,0.696
36.116,0.3139999999999999
36.153,0.2450000000000001
36.204,0.4922500000000001
36.244,0.6345
36.276,0.5185000000000002
36.319,0.3215000000000001
36.354,0.2875
36.397,0.4245
36.442,0.5255
36.477,0.4542500000000001
36.514,0.39025
36.574,0.3667499999999999
36.593,0.40225
36.651,0.4017499999999999
36.679,0.4534999999999999
36.716,0.4982500000000001
36.777,0.6112499999999998
36.794,0.5842499999999998
36.839,0.55825
36.883,0.5647500000000001
36.921,0.5795
36.955,0.6137499999999999
36.999,0.628
37.047,0.5877499999999999
37.091,0.595
37.118,0.6859999999999999
37.16,0.6645
37.206,0.7174999999999998
37.246,0.704
37.278,0.71
37.319,0.083
37.381,0.0112499999999999
37.396,0.2032499999999999
37.446,0.35725
37.474,0.5442500000000002
37.519,0.24075
37.567,0.0667499999999999
37.596,0.2812500000000001
37.64,0.4140000000000001
37.676,0.4537499999999999
37.718,0.40725
37.765,0.324
37.794,0.3095
37.838,0.33
37.882,0.3597500000000001
37.916,0.31325
37.972,0.2907499999999999
37.993,0.28025
38.039,0.34325
38.087,0.3689999999999999
38.117,0.361
38.159,0.37675
38.194,0.415
38.247,0.4122500000000001
38.283,0.409
38.316,0.47375
38.367,0.4780000000000001
38.393,0.52725
38.437,0.6107500000000001
38.487,0.58575
38.517,0.6067499999999999
38.569,0.5900000000000001
38.597,0.5299999999999999
38.637,0.5619999999999999
38.699,0.6592500000000001
38.713,0.724
38.766,0.8445
38.819,1.0822500000000002
38.833,1.24275
38.85,0.3955000000000001
38.875,0.05775
38.913,0.1264999999999999
38.964,0.2937499999999999
38.993,0.5985000000000001
39.049,0.68625
39.087,0.2744999999999999
39.114,0.25425
39.154,0.47775
39.2,0.6789999999999999
39.238,0.621
39.288,0.4932499999999999
39.316,0.41525
39.357,0.4714999999999999
39.42,0.5247499999999999
39.451,0.3997499999999998
39.475,0.2632500000000001
39.513,0.3057500000000001
39.563,0.391
39.602,0.4825
39.635,0.54325
39.674,0.5202499999999999
39.714,0.3905
39.76,0.35325
39.803,0.5035
39.833,0.7549999999999999
39.877,0.7970000000000002
39.921,0.66075
39.956,0.5460000000000002
40.022,0.5077500000000001
40.037,0.4794999999999999
40.074,0.6342499999999999
40.13,0.8282499999999999
40.153,0.4277499999999999
40.203,0.5905
40.235,0.1909999999999999
40.278,0.33925
40.329,0.8272499999999999
40.355,0.95925
40.396,0.5535
40.436,0.1137499999999999
40.488,0.21925
40.516,0.2485
40.561,0.8555
40.608,0.7799999999999998
40.638,0.4347500000000001
40.676,0.2249999999999999
40.734,0.185
40.77,0.5255
40.794,0.62425
40.846,0.48575
40.872,0.3275000000000001
40.918,0.259
40.954,0.26425
40.997,0.407
41.035,0.4034999999999999
41.075,0.36975
41.117,0.31775
41.155,0.347
41.202,0.3474999999999999
41.234,0.3924999999999999
41.284,0.37575
41.327,0.37825
41.359,0.53875
41.401,0.7805000000000002
41.456,0.7407499999999999
41.475,0.7389999999999999
41.516,0.76075
41.553,0.6814999999999999
41.606,0.6835
41.637,0.7897500000000002
41.679,0.73575
41.722,0.4082499999999999
41.755,0.1362499999999999
41.813,0.19725
41.834,0.4302500000000001
41.879,0.58975
41.925,0.695
41.96,0.6467499999999999
41.997,0.31425
42.058,0.0707499999999999
42.089,0.3320000000000001
42.117,0.526
42.182,0.5589999999999999
42.2,0.37725
42.239,0.239
42.286,0.245
42.315,0.40825
42.366,0.4794999999999999
42.395,0.41775
42.432,0.3779999999999999
42.475,0.2827499999999999
42.521,0.30025
42.553,0.31725
42.599,0.4085000000000001
42.646,0.4042500000000001
42.676,0.37525
42.719,0.33475
42.776,0.32725
42.797,0.3510000000000001
42.836,0.4155
42.888,0.4662499999999998
42.917,0.424
42.965,0.3285
42.997,0.3880000000000001
43.048,0.62575
43.091,0.7730000000000001
43.113,0.6852499999999999
43.163,0.5877499999999999
43.196,0.6855
43.251,0.7044999999999999
43.281,0.7342500000000001
43.314,0.739
43.362,0.86625
43.398,1.264
43.438,1.06525
43.5,0.355
43.515,0.0034999999999999
43.556,0.2332499999999999
43.596,0.6467499999999999
43.644,0.7269999999999999
43.692,0.3405000000000001
43.72,0.1312499999999999
43.754,0.1925
43.796,0.57725
43.844,0.62125
43.878,0.448
43.916,0.359
43.97,0.3309999999999999
44.001,0.3692500000000002
44.038,0.3604999999999999
44.085,0.3975000000000001
44.118,0.3219999999999999
44.16,0.3339999999999999
44.209,0.3095
44.236,0.3215000000000001
44.279,0.3302499999999999
44.318,0.3744999999999999
44.37,0.33925
44.405,0.3759999999999999
44.434,0.392
44.485,0.3640000000000001
44.515,0.3159999999999999
44.559,0.3192499999999999
44.574,0.5765
44.607,0.8340000000000001
44.635,0.8707499999999999
44.682,0.7197499999999999
44.714,0.6427499999999999
44.755,0.96775
44.82,1.383
44.834,0.9085
44.892,0.2415
44.924,0.3450000000000001
44.955,0.3982500000000001
45.003,0.95675
45.034,1.033
45.075,0.42225
45.113,0.372
45.164,0.42325
45.197,0.4252500000000001
45.238,0.63075
45.286,0.6659999999999999
45.317,0.3867499999999999
45.361,0.2965
45.401,0.4004999999999999
45.441,0.4822499999999998
45.477,0.5377499999999998
45.536,0.4997499999999999
45.553,0.4115000000000001
45.6,0.3912500000000001
45.634,0.402
45.679,0.3895
45.725,0.40275
45.754,0.3989999999999999
45.807,0.352
45.838,0.3704999999999999
45.876,0.39825
45.922,0.4314999999999999
45.956,0.4355000000000001
45.997,0.453
46.041,0.4902499999999999
46.076,0.445
46.138,0.4245000000000001
46.156,0.5667500000000001
46.199,0.7007500000000001
46.258,0.76975
46.278,0.67525
46.325,0.6722499999999999
46.356,0.7354999999999999
46.398,0.6992499999999999
46.443,0.8632500000000001
46.478,0.85
46.518,0.2975
46.552,0.1809999999999999
46.6,0.0004999999999999
46.637,0.3485000000000001
46.68,0.4535
46.726,0.28975
46.758,0.11375
46.798,0.25525
46.857,0.4449999999999999
46.877,0.52375
46.926,0.53925
46.971,0.4642499999999999
46.999,0.3965000000000001
47.043,0.3369999999999999
47.086,0.3742499999999999
47.121,0.3885
47.152,0.36375
47.196,0.3525
47.237,0.3480000000000002
47.276,0.33475
47.317,0.3575
47.359,0.3624999999999999
47.404,0.40275
47.449,0.3622499999999999
47.48,0.3237500000000001
47.517,0.2825
47.566,0.2742499999999999
47.595,0.3885
47.65,0.5562499999999999
47.681,0.7889999999999999
47.719,0.8434999999999999
47.764,0.6154999999999999
47.797,0.5902499999999999
47.841,0.685
47.874,0.7652500000000001
47.932,1.03625
47.954,0.90725
47.996,0.44625
48.042,0.3894999999999999
48.083,0.35925
48.128,0.4605000000000001
48.172,0.421
48.196,0.3979999999999999
48.232,0.45575
48.296,0.34225
48.316,0.4075
48.355,0.48775
48.398,0.4765
48.445,0.4184999999999998
48.482,0.4322500000000001
48.516,0.44
48.556,0.4262499999999999
48.609,0.4335
48.641,0.4364999999999999
48.676,0.4357500000000001
48.724,0.44275
48.768,0.4597499999999999
48.796,0.44975
48.837,0.4352500000000001
48.895,0.4465
48.913,0.3677499999999999
48.96,0.3939999999999999
49.016,0.3840000000000001
49.035,0.35275
49.077,0.386
49.117,0.3815
49.165,0.4037500000000001
49.194,0.4610000000000001
49.24,0.64925
49.282,0.8062499999999999
49.316,0.76325
49.357,0.6239999999999999
49.407,0.65825
49.438,0.98925
49.485,1.23975
49.518,0.7204999999999999
49.558,0.0417499999999999
49.613,0.03525
49.636,0.3117499999999999
49.678,1.1144999999999998
49.716,0.92225
49.764,0.6725000000000001
49.808,0.56375
49.84,0.4215
49.877,0.5470000000000002
49.913,0.6669999999999999
49.973,0.6217499999999999
49.993,0.5110000000000001
50.036,0.45925
50.076,0.42
50.122,0.5272499999999999
50.162,0.6892500000000001
50.206,0.6475
50.236,0.519
50.248,0.4105000000000001
50.276,0.37075
50.34,0.3894999999999998
50.355,0.38775
50.404,0.4067499999999999
50.434,0.3894999999999999
50.485,0.3980000000000001
