7.802,1.01775
7.831,1.01725
7.886,0.99575
7.912,1.02425
7.958,0.9895
8.007,0.9855
8.042,0.963
8.084,0.99625
8.115,0.9625
8.163,0.96325
8.206,0.96525
8.236,0.94525
8.275,0.95275
8.33,0.937
8.363,0.93725
8.4,0.91325
8.438,0.9085
8.484,0.91525
8.523,0.90525
8.56,0.8947499999999999
8.613,0.89375
8.64,0.88475
8.683,0.89625
8.723,0.89025
8.751,0.8907499999999999
8.807,0.88225
8.836,0.8825000000000001
8.884,0.83975
8.895,0.8674999999999999
8.919,0.866
8.961,0.87225
9.004,0.88925
9.059,0.84325
9.073,0.91025
9.125,0.8425
9.166,0.84775
9.199,0.87
9.248,0.84625
9.275,0.8540000000000001
9.327,0.8664999999999999
9.352,0.8220000000000001
9.408,0.84175
9.435,0.82775
9.486,0.8395
9.52,0.8397499999999999
9.558,0.8027500000000001
9.609,0.84775
9.652,0.81425
9.674,0.8422499999999999
9.726,0.8452500000000001
9.774,0.8247500000000001
9.799,0.8327500000000001
9.846,0.836
9.877,0.8254999999999999
9.923,0.83775
9.962,0.821
10.006,0.812
10.043,0.8452500000000001
10.072,0.8365
10.127,0.8325
10.157,0.8512500000000001
10.194,0.8534999999999999
10.254,0.8570000000000001
10.276,0.87375
10.32,0.87575
10.369,0.8967499999999999
10.399,0.88775
10.444,0.8992499999999999
10.475,0.89175
10.524,0.8904999999999998
10.569,0.91525
10.592,0.91675
10.645,0.907
10.675,0.93875
10.725,0.9325
10.764,0.9725
10.796,0.955
10.846,0.974
10.877,0.989
10.932,0.9675
10.967,0.991
11.002,0.9635
11.038,1.01375
11.093,1.01725
11.116,1.037
11.166,0.992
11.192,0.98725
11.246,1.001
11.281,0.9965
11.317,0.99875
11.365,0.997
11.391,0.9585
11.448,0.99075
11.48,0.9755
11.529,0.985
11.565,0.985
11.595,0.98125
11.645,0.97425
11.699,0.98475
11.713,0.96825
11.756,0.9612500000000002
11.81,0.92725
11.839,0.9349999999999998
11.886,0.9215
11.913,0.9515
11.957,0.91675
11.997,0.93
12.046,0.96775
12.086,0.925
12.116,0.882
12.165,0.90175
12.196,0.88975
12.241,0.8977499999999999
12.278,0.8887499999999999
12.315,0.8835
12.356,0.8845000000000001
12.405,0.8400000000000001
12.436,0.82525
12.479,0.858
12.512,0.856
12.556,0.85775
12.595,0.8102499999999999
12.641,0.8185
12.683,0.8387499999999999
12.719,0.794
12.763,0.8242499999999999
12.797,0.8485
12.839,0.8215000000000001
12.881,0.7962499999999999
12.917,0.80725
12.958,0.80525
13.024,0.7709999999999999
13.035,0.7875
13.08,0.78975
13.124,0.7709999999999999
13.168,0.7912499999999999
13.201,0.7675000000000001
13.247,0.789
13.281,0.795
13.33,0.788
13.357,0.7797499999999999
13.408,0.7855000000000001
13.435,0.7775000000000001
13.484,0.77675
13.515,0.79875
13.565,0.7795000000000001
13.606,0.79125
13.634,0.79175
13.682,0.7915
13.731,0.78325
13.761,0.79375
13.806,0.78875
13.844,0.7777499999999999
13.89,0.7965
13.927,0.7815000000000001
13.955,0.7855000000000001
14.01,0.7767499999999999
14.033,0.8
14.088,0.8015
14.123,0.8402499999999999
14.153,0.795
14.208,0.81125
14.238,0.843
14.285,0.8302499999999999
14.332,0.86475
14.357,0.83925
14.407,0.87375
14.453,0.89525
14.475,0.8959999999999999
14.525,0.914
14.562,0.9195
14.605,0.8965000000000001
14.643,0.937
14.674,0.9325
14.725,0.92825
14.754,0.92475
14.805,0.8955
14.843,0.8614999999999999
14.872,0.92725
14.924,0.92275
14.956,0.92075
15.008,0.92875
15.047,0.9355
15.081,0.94875
15.126,0.942
15.178,0.93125
15.191,0.95125
15.204,0.90825
15.24,0.90775
15.281,0.91925
15.323,0.934
15.368,0.94125
15.395,0.936
15.443,0.896
15.479,0.885
15.528,0.907
15.557,0.8975000000000001
15.602,0.8905000000000001
15.643,0.85025
15.679,0.859
15.722,0.95775
15.782,0.85775
15.794,0.8434999999999999
15.838,0.8255000000000001
15.888,0.8282499999999999
15.92,0.83325
15.968,0.792
16.014,0.8187500000000001
16.038,0.80975
16.076,0.83175
16.123,0.7882500000000001
16.159,0.7935000000000001
16.199,0.8075
16.239,0.786
16.278,0.7755000000000001
16.32,0.7805
16.366,0.757
16.397,0.784
16.438,0.731
16.494,0.768
16.511,0.74575
16.562,0.7394999999999999
16.596,0.7615000000000001
16.647,0.7284999999999999
16.685,0.73625
16.716,0.75925
16.763,0.7294999999999999
16.794,0.71075
16.844,0.72625
16.884,0.7384999999999999
16.921,0.76675
16.963,0.739
17.014,0.713
17.033,0.7055
17.094,0.7045
17.12,0.70475
17.166,0.72175
17.205,0.724
17.241,0.7335
17.29,0.72225
17.317,0.72025
17.359,0.7195
17.403,0.7344999999999999
17.431,0.72
17.486,0.71725
17.511,0.7202500000000001
17.568,0.73475
17.593,0.71975
17.644,0.726
17.689,0.7135
17.714,0.699
17.762,0.7277500000000001
17.815,0.7184999999999999
17.831,0.7282500000000001
17.879,0.742
17.939,0.7190000000000001
17.955,0.714
18.003,0.7165
18.035,0.70425
18.077,0.73075
18.119,0.74325
18.164,0.7615000000000001
18.206,0.7675000000000001
18.239,0.7495
18.283,0.75575
18.324,0.81625
18.365,0.824
18.405,0.8215000000000001
18.437,0.8105
18.491,0.8447500000000001
18.524,0.86375
18.562,0.83125
18.612,0.849
18.637,0.8480000000000001
18.673,0.869
18.73,0.86775
18.756,0.8440000000000001
18.798,0.82325
18.833,0.83025
18.885,0.856
18.919,0.8705
18.955,0.85775
19.0,0.8632500000000001
19.032,0.86425
19.083,0.8635000000000002
19.136,0.86225
19.151,0.86775
19.208,0.83225
19.257,0.84675
19.279,0.8679999999999999
19.326,0.85175
19.351,0.8255
19.407,0.8415
19.442,0.8154999999999999
19.473,0.8034999999999999
19.521,0.82575
19.56,0.7835
19.598,0.82
19.641,0.8002499999999999
19.683,0.8380000000000001
19.727,0.78325
19.756,0.7642499999999999
19.803,0.7889999999999999
19.855,0.7747499999999999
19.873,0.77
19.927,0.7535000000000001
19.965,0.7370000000000001
19.992,0.7005
20.043,0.7502500000000001
20.071,0.72375
20.117,0.7190000000000001
20.167,0.727
20.195,0.70575
20.246,0.7139999999999999
20.272,0.65925
20.327,0.6835
20.357,0.7092499999999999
20.407,0.71625
20.447,0.7110000000000001
20.476,0.6934999999999999
20.521,0.69225
20.58,0.70325
20.593,0.704
20.65,0.6915
20.677,0.69625
20.717,0.66125
20.767,0.6975
20.794,0.6995
20.847,0.6789999999999999
20.872,0.6975
20.92,0.66575
20.956,0.67825
21.001,0.6637500000000001
21.04,0.66675
21.08,0.6604999999999999
21.128,0.67625
21.172,0.67375
21.194,0.6385000000000001
21.241,0.65075
21.294,0.65725
21.324,0.67075
21.363,0.6440000000000001
21.401,0.653
21.446,0.6439999999999999
21.457,0.64125
21.482,0.6525
21.514,0.64375
21.564,0.6655
21.596,0.6485000000000001
21.64,0.6455
21.68,0.6535
21.725,0.694
21.76,0.6942499999999999
21.796,0.7042499999999999
21.844,0.6845
21.895,0.6869999999999999
21.913,0.69275
21.964,0.7274999999999999
22.013,0.7432500000000001
22.037,0.7182499999999999
22.077,0.74875
22.115,0.7535000000000001
22.163,0.73475
22.202,0.7475
22.246,0.7255
22.276,0.7465
22.319,0.78575
22.369,0.78525
22.392,0.7942499999999999
22.441,0.8155000000000001
22.489,0.78375
22.519,0.7827500000000001
22.56,0.78
22.617,0.8145
22.633,0.796
22.685,0.74675
22.711,0.7965
22.773,0.81125
22.798,0.8225
22.836,0.7847500000000001
22.882,0.8282499999999999
22.92,0.8255000000000001
22.967,0.796
23.0,0.79975
23.031,0.78425
23.083,0.7875
23.123,0.8160000000000001
23.159,0.7850000000000001
23.213,0.7652500000000001
23.243,0.7692500000000001
23.283,0.7659999999999999
23.326,0.78925
23.367,0.77125
23.408,0.74225
23.436,0.7447499999999999
23.483,0.7384999999999999
23.53,0.706
23.553,0.717
23.602,0.7244999999999999
23.633,0.68575
23.689,0.71775
23.716,0.6882499999999999
23.763,0.7054999999999999
23.809,0.679
23.837,0.6709999999999999
23.872,0.6835
23.927,0.7117500000000001
23.96,0.6962499999999999
23.997,0.6865
24.044,0.6815
24.076,0.71325
24.116,0.708
24.16,0.7162499999999999
24.198,0.6915
24.234,0.66775
24.283,0.69025
24.318,0.6912499999999999
24.361,0.6439999999999999
24.406,0.65025
24.435,0.6749999999999999
24.485,0.6874999999999999
24.524,0.69375
24.559,0.66725
24.594,0.66675
24.656,0.6477499999999999
24.672,0.66
24.726,0.6455
24.751,0.668
24.798,0.64375
24.846,0.6435
24.874,0.6422499999999999
24.924,0.6415000000000001
24.951,0.6447499999999999
24.998,0.6564999999999999
25.048,0.66975
25.072,0.66725
25.127,0.64425
25.158,0.68975
25.195,0.6639999999999999
25.256,0.6732499999999999
25.273,0.6665
25.328,0.672
25.366,0.6865000000000001
25.4,0.6805
25.453,0.6869999999999999
25.479,0.7062499999999999
25.521,0.709
25.567,0.73675
25.593,0.7204999999999999
25.648,0.7497499999999999
25.672,0.7505
25.723,0.732
25.758,0.72375
25.806,0.743
25.845,0.7320000000000001
25.874,0.7705
25.915,0.7540000000000001
25.964,0.7390000000000001
25.998,0.73925
26.042,0.78925
26.097,0.7967500000000001
26.114,0.77575
26.163,0.7817500000000001
26.193,0.7805000000000001
26.244,0.775
26.278,0.753
26.32,0.7817500000000001
26.356,0.79325
26.393,0.8240000000000001
26.446,0.802
26.481,0.8002499999999999
26.527,0.77425
26.56,0.79725
26.604,0.7869999999999999
26.645,0.79975
26.69,0.78125
26.719,0.784
26.774,0.76425
26.8,0.7645000000000001
26.842,0.75125
26.885,0.784
26.913,0.733
26.96,0.751
26.997,0.7395
27.033,0.73275
27.09,0.71625
27.112,0.72625
27.165,0.7385
27.195,0.705
27.236,0.7285
27.294,0.7100000000000001
27.32,0.69425
27.364,0.69375
27.419,0.71525
27.434,0.6815000000000001
27.481,0.7097500000000001
27.519,0.6942499999999999
27.567,0.69
27.601,0.689
27.634,0.6432499999999999
27.683,0.6777500000000001
27.712,0.6637500000000001
27.768,0.67275
27.78,0.6619999999999999
27.801,0.65375
27.836,0.66025
27.881,0.65475
27.92,0.6837500000000001
27.964,0.6515
28.016,0.6835
28.038,0.6595
28.089,0.5722499999999999
28.132,0.658
28.161,0.658
28.203,0.6625
28.234,0.65925
28.287,0.6354999999999998
28.311,0.6357499999999999
28.362,0.65875
28.406,0.673
28.434,0.6545
28.491,0.63775
28.511,0.66075
28.566,0.6397499999999999
28.603,0.6665
28.641,0.6512500000000001
28.693,0.6595
28.725,0.6587500000000001
28.761,0.6805
28.803,0.6539999999999999
28.839,0.68775
28.888,0.685
28.921,0.652
28.962,0.659
29.007,0.6557499999999999
29.041,0.6605000000000001
29.078,0.67725
29.124,0.69375
29.154,0.7115
29.201,0.7085000000000001
29.244,0.68225
29.278,0.7047500000000001
29.334,0.7007500000000001
29.36,0.6975
29.395,0.69725
29.451,0.71825
29.476,0.709
29.52,0.7045
29.556,0.7467499999999999
29.603,0.75675
29.647,0.7364999999999999
29.674,0.74875
29.724,0.74925
29.757,0.7557499999999999
29.798,0.73825
29.841,0.749
29.889,0.7462500000000001
29.92,0.7647499999999999
29.962,0.7505
30.002,0.7855000000000001
30.048,0.7695
30.088,0.74
30.125,0.75925
30.177,0.74625
30.192,0.75
30.248,0.771
30.273,0.7817500000000001
30.324,0.743
30.361,0.7345
30.404,0.71475
30.44,0.7490000000000001
30.483,0.74
30.525,0.7212500000000001
30.555,0.73225
30.601,0.71325
30.649,0.7
30.672,0.71075
30.72,0.6859999999999999
30.775,0.6757500000000001
30.792,0.71525
30.848,0.69475
30.882,0.6890000000000001
30.926,0.67475
30.958,0.6575
30.997,0.6862499999999999
31.041,0.6755
31.077,0.667
31.126,0.69625
31.165,0.6655
31.199,0.6832499999999999
31.247,0.64025
31.277,0.6375
31.324,0.65225
31.369,0.632
31.407,0.64575
31.436,0.63925
31.504,0.649
31.516,0.63075
31.562,0.6355000000000001
31.598,0.62075
31.65,0.61675
31.679,0.6337499999999999
31.715,0.6515
31.767,0.6347499999999999
31.793,0.6194999999999999
31.844,0.6115
31.875,0.62025
31.923,0.62775
31.97,0.585
31.994,0.6312500000000001
32.048,0.62075
32.086,0.62625
32.118,0.6277499999999999
32.163,0.65475
32.216,0.6485
32.233,0.6280000000000001
32.286,0.626
32.314,0.62775
32.364,0.6417499999999999
32.391,0.63075
32.449,0.645
32.476,0.62075
32.521,0.62575
32.565,0.63175
32.594,0.6287499999999999
32.645,0.621
32.68,0.6124999999999999
32.721,0.6397499999999999
32.763,0.66425
32.814,0.6315000000000001
32.838,0.6415000000000001
32.881,0.68975
32.911,0.6647500000000001
32.968,0.6645
33.0,0.7
33.034,0.72275
33.08,0.6875
33.12,0.7075
33.163,0.70025
33.208,0.722
33.243,0.72125
33.286,0.74725
33.318,0.7372500000000001
33.364,0.754
33.419,0.724
33.433,0.706
33.487,0.629
33.524,0.7172499999999999
33.561,0.75325
33.6,0.7115
33.643,0.7575000000000001
33.685,0.7344999999999999
33.726,0.729
33.755,0.715
33.804,0.73025
33.838,0.7125
33.883,0.7062499999999999
33.92,0.737
33.967,0.726
34.001,0.748
34.01,0.7047500000000001
34.042,0.7210000000000001
34.078,0.70275
34.136,0.723
34.157,0.706
34.199,0.6954999999999999
34.254,0.71475
34.273,0.6897500000000001
34.325,0.691
34.358,0.6795
34.402,0.6565
34.431,0.68925
34.478,0.6585
34.525,0.69175
34.562,0.645
34.604,0.6204999999999999
34.636,0.64925
34.681,0.62325
34.728,0.6112500000000001
34.758,0.6032500000000001
34.799,0.62425
34.845,0.6325000000000001
34.888,0.6062500000000001
34.922,0.6085
34.959,0.5864999999999999
35.002,0.618
35.033,0.6054999999999999
35.083,0.60175
35.128,0.57675
35.154,0.62025
35.201,0.586
35.253,0.59675
35.281,0.5847499999999999
35.324,0.58375
35.354,0.59225
35.405,0.59725
35.452,0.607
35.476,0.583
35.526,0.6154999999999999
35.579,0.5735
35.593,0.5967499999999999
35.644,0.6
35.671,0.59425
35.726,0.60875
35.766,0.607
35.796,0.5745
35.841,0.5915
35.873,0.6065
35.924,0.5924999999999999
35.952,0.5865
36.009,0.5910000000000001
36.033,0.606
36.081,0.58575
36.119,0.57375
36.178,0.5950000000000001
36.191,0.6205
36.235,0.62275
36.295,0.58875
36.311,0.58675
36.369,0.6009999999999999
36.394,0.60025
36.447,0.6104999999999999
36.472,0.6337499999999999
36.52,0.6044999999999999
36.565,0.6040000000000001
36.592,0.61975
36.645,0.6307499999999999
36.68,0.6315
36.723,0.6509999999999999
36.768,0.63225
36.797,0.6642499999999999
36.835,0.663
36.885,0.686
36.917,0.6725
36.956,0.6895
37.001,0.704
37.036,0.7067500000000001
37.075,0.7205
37.12,0.70025
37.158,0.701
37.193,0.7097500000000001
37.246,0.7232500000000001
37.282,0.66325
37.32,0.7234999999999999
37.376,0.7075
37.404,0.7234999999999999
37.443,0.72075
37.495,0.7385
37.512,0.71525
37.571,0.7447499999999999
37.613,0.69975
37.638,0.7044999999999999
37.684,0.7062499999999999
37.712,0.6895
37.758,0.721
37.804,0.70075
37.832,0.693
37.885,0.66975
37.912,0.6789999999999999
37.956,0.6715
38.003,0.68425
38.031,0.6827500000000001
38.092,0.62875
38.118,0.6615
38.166,0.647
38.209,0.622
38.24,0.623
38.29,0.6195
38.333,0.63225
38.358,0.5777500000000001
38.393,0.62425
38.443,0.6142500000000001
38.488,0.57675
38.52,0.61425
38.559,0.6010000000000001
38.607,0.5855
38.633,0.60875
38.688,0.5945
38.714,0.5755
38.761,0.575
38.808,0.6067499999999999
38.839,0.5575
38.881,0.586
38.926,0.5715
38.965,0.57375
39.008,0.5885
39.041,0.60275
39.085,0.5812499999999999
39.126,0.54525
39.153,0.54775
39.208,0.55975
39.237,0.5644999999999999
39.278,0.54775
39.327,0.5462499999999999
39.353,0.5465000000000001
39.4,0.564
39.441,0.5615
39.484,0.5565
39.537,0.581
39.56,0.556
39.597,0.5802499999999999
39.659,0.5834999999999999
39.681,0.54475
39.719,0.555
39.763,0.578
39.806,0.5850000000000001
39.844,0.5559999999999999
39.876,0.58725
39.922,0.58575
39.951,0.5415
40.006,0.5565
40.045,0.583
40.08,0.5579999999999999
40.12,0.59375
40.161,0.5944999999999999
40.207,0.61025
40.254,0.6122500000000001
40.271,0.6585
40.282,0.6375
40.321,0.629
40.375,0.6302500000000001
40.392,0.637
40.449,0.6547499999999999
40.475,0.6622500000000001
40.514,0.6582499999999999
40.562,0.6665
40.6,0.6687500000000001
40.646,0.6585
40.674,0.6715000000000001
40.721,0.6645
40.759,0.7040000000000001
40.805,0.691
40.843,0.69075
40.877,0.71275
40.923,0.6990000000000001
40.962,0.725
41.002,0.70025
41.044,0.74175
41.076,0.72125
41.126,0.6832499999999999
41.164,0.7120000000000001
41.192,0.724
41.247,0.69225
41.274,0.69325
41.325,0.72175
41.366,0.699
41.392,0.64925
41.447,0.6615
41.476,0.67675
41.521,0.67225
41.576,0.6915
41.591,0.72775
41.642,0.6857500000000001
41.697,0.68525
41.719,0.6525000000000001
41.764,0.6365
41.8,0.6302500000000001
41.844,0.6432500000000001
41.891,0.63925
41.921,0.59675
41.96,0.601
41.996,0.6017499999999999
42.035,0.5892499999999999
42.083,0.5825
42.122,0.6087499999999999
42.162,0.56775
42.201,0.5772499999999999
42.24,0.576
42.295,0.5782499999999999
42.314,0.5585
42.368,0.5782499999999999
42.411,0.57675
42.435,0.5942500000000001
42.484,0.58825
42.513,0.57125
42.566,0.5834999999999999
42.593,0.56325
42.644,0.56425
42.688,0.56675
42.713,0.538
42.764,0.5425
42.796,0.5655
42.841,0.57125
42.889,0.5569999999999999
42.913,0.5685
42.964,0.5617500000000001
43.006,0.5505
43.034,0.556
43.083,0.5335
43.112,0.5489999999999999
43.167,0.53975
43.2,0.53725
43.234,0.5545
43.286,0.5685
43.311,0.5517500000000001
43.369,0.5287499999999999
43.405,0.5429999999999999
43.436,0.572
43.483,0.5509999999999999
43.512,0.57
43.567,0.577
43.616,0.586
43.632,0.589
43.69,0.58325
43.729,0.5917499999999999
43.755,0.597
43.801,0.609
43.833,0.61425
43.887,0.6135
43.92,0.657
43.951,0.6337499999999999
43.999,0.6637500000000001
44.033,0.66075
44.074,0.6515
44.124,0.62975
44.162,0.6685
44.202,0.65275
44.244,0.6827500000000001
44.28,0.671
44.335,0.6615
44.353,0.6602500000000001
44.398,0.7285
44.46,0.6707500000000001
44.472,0.7152499999999999
44.528,0.6829999999999999
44.554,0.6802500000000001
44.601,0.7030000000000001
44.64,0.6827500000000001
44.677,0.6825
44.72,0.67225
44.756,0.6945000000000001
44.803,0.6905000000000001
44.834,0.6917500000000001
44.888,0.66575
44.919,0.69
44.965,0.6562499999999999
45.001,0.6759999999999999
45.052,0.649
45.082,0.659
45.122,0.63025
45.152,0.6539999999999999
45.208,0.634
45.243,0.60475
45.271,0.63175
45.32,0.6262499999999999
45.352,0.6117499999999999
45.408,0.66725
45.439,0.6024999999999999
45.477,0.6005
45.518,0.594
45.561,0.621
45.604,0.6005
45.653,0.5930000000000001
45.677,0.5670000000000001
45.721,0.558
45.779,0.5647500000000001
45.794,0.5529999999999999
45.845,0.5687500000000001
45.87,0.56075
45.931,0.5662499999999999
45.959,0.55975
45.997,0.5235
46.041,0.54525
46.08,0.542
46.124,0.51575
46.156,0.5362499999999999
46.203,0.5425
46.243,0.5544999999999999
46.279,0.5372499999999999
46.323,0.554
46.379,0.5165000000000001
46.393,0.52825
46.45,0.5239999999999999
46.484,0.511
46.522,0.5262499999999999
46.531,0.53675
46.553,0.54625
46.602,0.52425
46.64,0.53625
46.672,0.54275
46.728,0.534
46.764,0.522
46.791,0.5552499999999999
46.847,0.5365
46.877,0.51875
46.924,0.5215
46.972,0.5455
46.996,0.531
47.037,0.5325
47.1,0.52325
47.112,0.55425
47.167,0.53125
47.194,0.55525
47.245,0.545
47.282,0.5205
47.313,0.5445
47.363,0.55425
47.395,0.51675
47.444,0.54025
47.484,0.55325
47.519,0.56275
47.564,0.5487500000000001
47.596,0.57425
47.643,0.5790000000000001
47.691,0.5914999999999999
47.713,0.56325
47.764,0.5917499999999999
47.818,0.6277499999999999
47.833,0.63725
47.875,0.63575
47.923,0.65975
47.968,0.64525
48.003,0.6327499999999999
48.04,0.63625
48.076,0.6415
48.12,0.68275
48.168,0.6705
48.196,0.67425
48.24,0.689
48.282,0.6765
48.328,0.6555
48.359,0.672
48.405,0.6765
48.439,0.6605
48.486,0.66275
48.529,0.6867500000000001
48.57,0.6799999999999999
48.604,0.659
48.633,0.66425
48.69,0.64025
48.717,0.6360000000000001
48.759,0.6815
48.808,0.625
48.832,0.642
48.887,0.62525
48.916,0.5977499999999999
48.958,0.611
49.006,0.6125
49.045,0.61875
49.08,0.586
49.142,0.5644999999999999
49.159,0.5854999999999999
49.206,0.58175
49.246,0.5700000000000001
49.278,0.55875
49.326,0.5865
49.354,0.56
49.397,0.5582499999999999
49.433,0.5515
49.488,0.5487500000000001
49.521,0.5137499999999999
49.552,0.565
49.598,0.5440000000000002
49.642,0.54575
49.681,0.5575
49.739,0.55275
49.753,0.55675
49.808,0.5545
49.854,0.53675
49.88,0.4912499999999999
49.926,0.5444999999999999
49.954,0.5227499999999999
50.004,0.50375
50.055,0.505
50.074,0.5399999999999999
50.118,0.50425
50.154,0.5225000000000001
50.195,0.51875
50.242,0.5087499999999999
50.277,0.5157499999999999
50.318,0.505
50.355,0.5195
50.398,0.5207499999999999
50.445,0.528
50.482,0.5199999999999999
50.525,0.51925
50.576,0.49125
50.6,0.5059999999999999
50.642,0.5305
50.674,0.51725
50.715,0.516
50.76,0.52
50.808,0.509
50.845,0.4937499999999999
50.872,0.4962499999999999
50.927,0.51025
50.957,0.489
51.011,0.50825
51.042,0.5517500000000001
51.076,0.53525
51.113,0.52525
51.18,0.5702499999999999
51.192,0.5397500000000001
51.242,0.562
51.275,0.58225
51.325,0.54925
51.364,0.58375
51.394,0.573
51.445,0.5774999999999999
51.472,0.5994999999999999
51.525,0.61475
51.569,0.60775
51.598,0.614
51.639,0.6250000000000001
51.676,0.6445000000000001
51.721,0.65875
51.771,0.641
51.796,0.64325
51.846,0.6425
51.899,0.675
51.913,0.672
51.967,0.67475
51.995,0.67975
52.043,0.664
52.074,0.67725
52.122,0.679
52.157,0.68975
52.196,0.676
52.248,0.6885
52.275,0.6809999999999999
52.325,0.65725
52.362,0.6495000000000001
52.403,0.6609999999999999
52.442,0.625
52.492,0.65525
52.518,0.6457499999999999
52.568,0.66025
52.617,0.66425
52.636,0.61375
52.681,0.61975
52.715,0.62825
52.764,0.6225
52.792,0.6405
52.803,0.63525
52.843,0.61725
52.881,0.5705
52.92,0.5730000000000001
52.965,0.5862499999999999
52.997,0.57975
53.037,0.5652499999999999
53.088,0.55375
53.117,0.57175
53.165,0.56475
53.204,0.5177500000000002
53.24,0.52825
53.287,0.55675
53.315,0.5429999999999999
53.364,0.5275
53.4,0.50475
53.431,0.535
53.475,0.5105000000000001
53.513,0.511
53.564,0.5102500000000001
53.61,0.48675
53.643,0.54625
53.683,0.4972499999999999
53.716,0.487
53.763,0.52475
53.816,0.5097499999999999
53.832,0.492
53.888,0.48975
53.936,0.5115000000000001
53.951,0.4862499999999999
54.0,0.515
54.041,0.5079999999999999
54.082,0.5
54.122,0.49775
54.153,0.4999999999999999
54.206,0.5205
54.232,0.50425
54.276,0.513
54.319,0.5117499999999999
54.362,0.4915
54.405,0.5259999999999999
54.436,0.5135
54.479,0.4975
54.535,0.5037499999999999
54.552,0.4944999999999999
54.611,0.52725
54.646,0.4932500000000001
54.682,0.4902499999999999
54.725,0.5125000000000001
54.752,0.4942499999999999
54.809,0.4804999999999999
54.834,0.5179999999999999
54.884,0.5025000000000001
54.926,0.4905
54.953,0.5322500000000001
55.007,0.5495
55.036,0.52475
55.091,0.5515
55.124,0.553
55.155,0.56675
55.205,0.553
55.255,0.5775
55.272,0.57975
55.316,0.6035
55.366,0.56625
55.408,0.6022500000000001
55.446,0.5877500000000001
55.474,0.60275
55.518,0.62075
55.554,0.5942500000000001
55.602,0.60075
55.646,0.6305000000000001
55.674,0.617
55.723,0.65
55.756,0.667
55.805,0.648
